time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,rollout/success_rate,time/episodes,rollout/exploration_rate,train/loss,train/n_updates,train/learning_rate
240727,1233,7.49,195,0.6159960999999999,0.91,37920,0.05,0.00036369013832882047,117863,0.001
240787,1233,7.45,195,0.61624939,0.91,37930,0.05,0.0001936300250235945,117893,0.001
240853,1234,7.47,195,0.6171103,0.91,37940,0.05,0.00013935111928731203,117926,0.001
240900,1234,7.04,195,0.57075508,0.88,37950,0.05,0.0002260948094772175,117949,0.001
240975,1235,6.95,195,0.5756931200000001,0.88,37960,0.05,0.0004567146534100175,117987,0.001
241040,1235,6.72,195,0.58325187,0.88,37970,0.05,0.00030277326004579663,118019,0.001
241112,1236,6.73,195,0.583602,0.88,37980,0.05,0.0001362350449198857,118055,0.001
241191,1236,6.82,195,0.55574848,0.87,37990,0.05,0.00017183087766170502,118095,0.001
241276,1237,6.99,195,0.55029342,0.87,38000,0.05,0.00014313905558083206,118137,0.001
241348,1237,6.82,194,0.51337772,0.85,38010,0.05,0.00014767676475457847,118173,0.001
241425,1238,6.98,194,0.5094920000000001,0.85,38020,0.05,0.00013720037532038987,118212,0.001
241501,1238,7.14,194,0.52197318,0.86,38030,0.05,0.0001099244982469827,118250,0.001
241585,1239,7.32,194,0.51278047,0.86,38040,0.05,0.00014762880164198577,118292,0.001
241656,1239,7.56,194,0.5650803799999999,0.89,38050,0.05,0.00018675377941690385,118327,0.001
241726,1239,7.51,194,0.5445121900000001,0.88,38060,0.05,9.276167111238465e-05,118362,0.001
241797,1240,7.57,194,0.5214595000000001,0.87,38070,0.05,0.00014689700037706643,118398,0.001
241874,1240,7.62,194,0.49913296999999995,0.86,38080,0.05,0.0001971181045519188,118436,0.001
241938,1240,7.47,194,0.55153156,0.88,38090,0.05,8.088169852271676e-05,118468,0.001
242014,1241,7.38,194,0.5732367700000001,0.89,38100,0.05,0.0005731267738156021,118506,0.001
242083,1241,7.35,194,0.6396354300000001,0.92,38110,0.05,0.00022472816635854542,118541,0.001
242150,1241,7.25,194,0.62178406,0.91,38120,0.05,0.0003200360224582255,118574,0.001
242227,1242,7.26,194,0.62361266,0.91,38130,0.05,0.00022378801077138633,118613,0.001
242313,1242,7.28,194,0.62176476,0.91,38140,0.05,0.0002798270434141159,118656,0.001
242375,1242,7.19,194,0.6252882500000001,0.91,38150,0.05,0.00030151705141179264,118687,0.001
242453,1243,7.27,194,0.6438433900000001,0.92,38160,0.05,0.00042026134906336665,118726,0.001
242533,1243,7.36,194,0.63943455,0.92,38170,0.05,0.0002105100138578564,118766,0.001
242613,1244,7.39,194,0.6571023300000001,0.93,38180,0.05,0.00020638981368392706,118806,0.001
242691,1244,7.53,194,0.62363466,0.92,38190,0.05,0.00013803152251057327,118845,0.001
242775,1245,7.61,194,0.6228315099999999,0.92,38200,0.05,0.00027404329739511013,118887,0.001
242836,1245,7.53,194,0.6068836400000001,0.91,38210,0.05,0.00019980620709247887,118917,0.001
242916,1245,7.66,194,0.59759507,0.91,38220,0.05,0.0002517650427762419,118957,0.001
242969,1246,7.42,194,0.58565274,0.9,38230,0.05,0.0003811467904597521,118984,0.001
243054,1246,7.41,194,0.5876099099999998,0.9,38240,0.05,0.00011789609561674297,119026,0.001
243113,1246,7.38,194,0.5688740400000001,0.89,38250,0.05,0.00013805649359710515,119056,0.001
243181,1247,7.28,194,0.57359292,0.89,38260,0.05,0.00020390984718687832,119090,0.001
243252,1247,7.19,194,0.59617237,0.9,38270,0.05,0.00012906706251669675,119125,0.001
243321,1247,7.08,194,0.60021069,0.9,38280,0.05,0.00017003495304379612,119160,0.001
243385,1248,6.94,194,0.58898654,0.89,38290,0.05,0.0008319893386214972,119192,0.001
243447,1248,6.72,194,0.59744934,0.89,38300,0.05,0.0003856206894852221,119223,0.001
243530,1249,6.94,194,0.56668473,0.88,38310,0.05,0.00010576911154203117,119264,0.001
243603,1249,6.87,194,0.59413577,0.89,38320,0.05,8.282676571980119e-05,119301,0.001
243694,1250,7.25,194,0.5743586500000002,0.89,38330,0.05,0.00014854743494652212,119346,0.001
243758,1250,7.04,194,0.60222842,0.9,38340,0.05,0.00011730152618838474,119378,0.001
243843,1251,7.3,194,0.59175345,0.9,38350,0.05,0.00017810327699407935,119421,0.001
243928,1252,7.47,194,0.58342815,0.9,38360,0.05,0.00023791674175299704,119463,0.001
244010,1252,7.58,194,0.5576157399999999,0.89,38370,0.05,0.00015882213483564556,119504,0.001
244087,1253,7.66,194,0.57711424,0.9,38380,0.05,0.0001251156209036708,119543,0.001
244161,1253,7.76,194,0.6137816,0.92,38390,0.05,0.0002034809731412679,119580,0.001
244240,1253,7.93,194,0.60813307,0.92,38400,0.05,0.0006693993927910924,119619,0.001
244302,1254,7.72,194,0.6380775000000001,0.93,38410,0.05,0.00036590604577213526,119650,0.001
244395,1254,7.92,194,0.60755611,0.92,38420,0.05,0.0006309834425337613,119697,0.001
244486,1255,7.92,194,0.59220687,0.92,38430,0.05,0.014703845605254173,119742,0.001
244565,1255,8.07,194,0.5636024700000001,0.91,38440,0.05,0.001042158342897892,119782,0.001
244642,1255,7.99,194,0.5621892599999999,0.91,38450,0.05,0.0009165023220703006,119820,0.001
244737,1256,8.09,194,0.57297851,0.92,38460,0.05,0.0023027900606393814,119868,0.001
244810,1256,8.0,194,0.57984201,0.92,38470,0.05,0.0001557876676088199,119904,0.001
244885,1257,7.98,194,0.57782007,0.92,38480,0.05,0.0001698440028121695,119942,0.001
244976,1257,8.15,194,0.5709807400000001,0.92,38490,0.05,0.0001593814231455326,119987,0.001
245067,1258,8.27,194,0.56470942,0.92,38500,0.05,0.00034334621159359813,120033,0.001
245143,1258,8.41,194,0.55699342,0.92,38510,0.05,0.0003126378869637847,120071,0.001
245231,1258,8.36,194,0.5820549199999999,0.93,38520,0.05,0.00021819016546942294,120115,0.001
245310,1259,8.24,194,0.62855507,0.94,38530,0.05,0.00020180040155537426,120154,0.001
245395,1259,8.3,194,0.64999862,0.95,38540,0.05,0.00018913234816864133,120197,0.001
245466,1260,8.24,194,0.70057451,0.97,38550,0.05,0.00012590529513545334,120232,0.001
245514,1260,7.77,194,0.68495637,0.95,38560,0.05,0.0004193623608443886,120256,0.001
245589,1260,7.79,194,0.6874428699999998,0.95,38570,0.05,0.0002888437593355775,120294,0.001
245666,1261,7.81,194,0.6877755999999999,0.95,38580,0.05,0.00047978805378079414,120332,0.001
245736,1261,7.6,194,0.6772938500000002,0.94,38590,0.05,0.000614153512287885,120367,0.001
245801,1261,7.34,194,0.6438205799999999,0.92,38600,0.05,0.0002750291023403406,120400,0.001
245873,1262,7.3,194,0.6139829800000001,0.91,38610,0.05,0.02474154531955719,120436,0.001
245956,1262,7.25,194,0.5836492099999999,0.9,38620,0.05,0.005903129931539297,120477,0.001
246037,1263,7.27,194,0.49567673999999995,0.86,38630,0.05,0.0004192648339085281,120518,0.001
246123,1263,7.28,194,0.49607903999999997,0.86,38640,0.05,0.0004374830168671906,120561,0.001
246194,1264,7.28,194,0.45431764,0.84,38650,0.05,0.0003588658873923123,120596,0.001
246261,1264,7.47,194,0.48748673,0.86,38660,0.05,0.0002656271681189537,120630,0.001
246318,1265,7.29,194,0.49317563999999997,0.86,38670,0.05,0.0002665021165739745,120658,0.001
246399,1265,7.33,194,0.47224597,0.85,38680,0.05,0.00033996181446127594,120699,0.001
246463,1266,7.27,194,0.51472212,0.87,38690,0.05,0.00028701734845526516,120731,0.001
246560,1266,7.59,194,0.5269970799999999,0.88,38700,0.05,0.00019401796453166753,120779,0.001
246626,1267,7.53,194,0.5823361899999999,0.9,38710,0.05,0.00024812575429677963,120812,0.001
246676,1267,7.2,194,0.6293977900000001,0.91,38720,0.05,0.00021597961313091218,120837,0.001
246737,1267,7.0,194,0.68344449,0.93,38730,0.05,0.00019649232854135334,120868,0.001
246818,1268,6.95,194,0.66675378,0.92,38740,0.05,0.00020323639910202473,120908,0.001
246894,1268,7.0,194,0.64461567,0.91,38750,0.05,0.0003716367937158793,120946,0.001
246951,1268,6.9,194,0.6464856900000001,0.91,38760,0.05,0.00031544180819764733,120975,0.001
247045,1269,7.27,194,0.65173244,0.92,38770,0.05,0.00017528778698761016,121022,0.001
247132,1269,7.33,194,0.6491205799999998,0.92,38780,0.05,0.00014819037460256368,121065,0.001
247213,1270,7.5,194,0.6429821099999999,0.92,38790,0.05,0.0001655019004829228,121106,0.001
247271,1270,7.11,194,0.65273101,0.92,38800,0.05,0.00018810483743436635,121135,0.001
247352,1270,7.26,194,0.6233608599999999,0.91,38810,0.05,0.0002453575434628874,121175,0.001
247413,1271,7.37,194,0.5965014700000001,0.9,38820,0.05,0.0001656677050050348,121206,0.001
247494,1271,7.57,194,0.60947624,0.91,38830,0.05,0.0003873175010085106,121246,0.001
247576,1271,7.58,194,0.6070405099999999,0.91,38840,0.05,0.00017032983305398375,121287,0.001
247663,1272,7.69,194,0.63547431,0.93,38850,0.05,0.00014384574024006724,121331,0.001
247726,1272,7.75,194,0.5921876399999999,0.91,38860,0.05,8.104127482511103e-05,121362,0.001
247800,1273,7.55,194,0.59939653,0.91,38870,0.05,0.00011074607027694583,121399,0.001
247881,1273,7.49,194,0.58083374,0.9,38880,0.05,0.00012875237734988332,121440,0.001
247966,1273,7.53,194,0.57812288,0.9,38890,0.05,0.00012013643572572619,121482,0.001
248068,1274,7.97,194,0.5597765899999999,0.9,38900,0.05,0.0001294289977522567,121533,0.001
248131,1274,7.79,194,0.58911159,0.91,38910,0.05,0.00032261869637295604,121565,0.001
248216,1275,8.03,194,0.55545553,0.9,38920,0.05,0.00022063842334318906,121607,0.001
248283,1275,7.89,194,0.57981942,0.91,38930,0.05,0.00021160357573535293,121641,0.001
248378,1275,8.02,194,0.55051753,0.9,38940,0.05,0.00523778609931469,121688,0.001
248447,1276,7.84,194,0.52165953,0.88,38950,0.05,0.00021887151524424553,121723,0.001
248520,1276,7.94,194,0.51664503,0.88,38960,0.05,0.0001843739883042872,121759,0.001
248590,1277,7.9,194,0.45721557,0.85,38970,0.05,0.01717366650700569,121794,0.001
248638,1277,7.57,194,0.4312090400000001,0.83,38980,0.05,0.0006943049957044423,121818,0.001
248720,1278,7.54,194,0.39086332000000007,0.81,38990,0.05,0.00034354490344412625,121859,0.001
248787,1278,7.19,194,0.43039921,0.82,39000,0.05,0.00032289736554957926,121893,0.001
248864,1279,7.33,194,0.42708844999999995,0.82,39010,0.05,0.004661405924707651,121931,0.001
248979,1279,7.63,194,0.4025370999999999,0.82,39020,0.05,0.0016573655884712934,121989,0.001
249055,1280,7.72,194,0.39946199,0.82,39030,0.05,0.0003878137213177979,122027,0.001
249123,1281,7.45,194,0.43275237999999994,0.83,39040,0.05,0.00020358318579383194,122061,0.001
249195,1281,7.48,194,0.47414296000000006,0.85,39050,0.05,0.000643828185275197,122097,0.001
249282,1282,7.62,194,0.51430453,0.87,39060,0.05,0.0037581948563456535,122140,0.001
249365,1282,7.75,194,0.55035714,0.89,39070,0.05,0.0017591809155419469,122182,0.001
249455,1282,8.17,194,0.5947619100000001,0.92,39080,0.05,0.00048327012336812913,122227,0.001
249528,1283,8.08,194,0.6375472299999998,0.94,39090,0.05,0.00041544862324371934,122263,0.001
249602,1283,8.15,194,0.6117269700000001,0.93,39100,0.05,0.00021322458633221686,122300,0.001
249666,1283,8.02,194,0.5748216100000001,0.91,39110,0.05,0.000304758723359555,122332,0.001
249741,1284,7.62,194,0.623548,0.92,39120,0.05,0.00039737956831231713,122370,0.001
249804,1284,7.49,194,0.60701771,0.91,39130,0.05,0.00027715315809473395,122401,0.001
249892,1285,7.69,194,0.59823495,0.91,39140,0.05,0.000984318321570754,122445,0.001
249969,1285,7.74,194,0.55459243,0.89,39150,0.05,0.00022492399148177356,122484,0.001
250037,1286,7.55,194,0.53791359,0.88,39160,0.05,0.00032088690204545856,122518,0.001
250113,1286,7.48,194,0.5602096800000002,0.89,39170,0.05,0.0008446659194305539,122556,0.001
250186,1287,7.31,194,0.5424829800000001,0.88,39180,0.05,0.0005846037529408932,122592,0.001
250249,1287,7.21,194,0.52935583,0.87,39190,0.05,0.00590175436809659,122624,0.001
250321,1287,7.19,194,0.54957178,0.88,39200,0.05,0.011516103520989418,122660,0.001
250402,1288,7.36,194,0.5493374599999999,0.89,39210,0.05,0.0013473432045429945,122700,0.001
250491,1288,7.5,194,0.5275284699999999,0.88,39220,0.05,0.0005916619556955993,122745,0.001
250549,1288,7.45,194,0.52981626,0.88,39230,0.05,0.0001829546963563189,122774,0.001
250618,1289,7.26,194,0.55919075,0.89,39240,0.05,0.00018682060181163251,122808,0.001
250677,1289,7.08,194,0.60795893,0.91,39250,0.05,0.0004581104149110615,122838,0.001
250741,1289,7.04,194,0.58676367,0.9,39260,0.05,0.00019147257262375206,122870,0.001
250799,1290,6.86,194,0.59329048,0.9,39270,0.05,0.00018605584045872092,122899,0.001
250859,1290,6.73,194,0.64469134,0.92,39280,0.05,0.00018752962932921946,122929,0.001
250939,1290,6.9,194,0.63423926,0.92,39290,0.05,0.00018158063176088035,122969,0.001
251005,1291,6.84,194,0.59544045,0.9,39300,0.05,0.0001825545623432845,123002,0.001
251073,1291,6.71,194,0.57253678,0.88,39310,0.05,0.0004357638244982809,123036,0.001
251167,1292,6.76,194,0.5691351800000001,0.88,39320,0.05,0.0002841908426489681,123083,0.001
251238,1292,6.89,194,0.5861303200000001,0.89,39330,0.05,0.000823714304715395,123118,0.001
251322,1293,7.04,194,0.58142511,0.89,39340,0.05,0.00029064115369692445,123160,0.001
251399,1293,7.22,194,0.53061019,0.87,39350,0.05,0.00020062929252162576,123199,0.001
251479,1294,7.38,194,0.50781585,0.86,39360,0.05,0.00012976446305401623,123239,0.001
251553,1294,7.54,194,0.46093002000000005,0.84,39370,0.05,0.0003087093646172434,123276,0.001
251623,1295,7.64,194,0.43467525,0.83,39380,0.05,0.0001608876045793295,123311,0.001
251678,1295,7.39,194,0.44857997,0.83,39390,0.05,0.00020664467592723668,123338,0.001
251747,1296,7.42,194,0.49139093999999994,0.85,39400,0.05,0.00019901699852198362,123373,0.001
251822,1296,7.49,194,0.5292152999999999,0.87,39410,0.05,0.000125415826914832,123410,0.001
251906,1297,7.39,194,0.57322042,0.89,39420,0.05,0.00011639134027063847,123452,0.001
251988,1297,7.5,194,0.56372612,0.89,39430,0.05,0.00027165276696905494,123493,0.001
252071,1297,7.49,194,0.5625942300000001,0.89,39440,0.05,0.0002157343551516533,123535,0.001
252157,1298,7.58,194,0.6137219799999999,0.92,39450,0.05,0.0003295790811534971,123578,0.001
252227,1298,7.48,194,0.67977873,0.95,39460,0.05,0.00017985535669140518,123613,0.001
252301,1299,7.48,194,0.6811373599999999,0.95,39470,0.05,0.00011074537906097248,123650,0.001
252368,1299,7.45,194,0.65736111,0.94,39480,0.05,0.00018065134645439684,123683,0.001
252422,1299,7.44,194,0.674871,0.95,39490,0.05,0.00016655299987178296,123710,0.001
252509,1300,7.62,194,0.6684934899999999,0.95,39500,0.05,0.00026396027533337474,123754,0.001
252595,1300,7.73,194,0.6656408399999999,0.95,39510,0.05,0.00022515129239764065,123797,0.001
252644,1300,7.38,194,0.65980982,0.94,39520,0.05,0.00013131636660546064,123821,0.001
252725,1301,7.37,194,0.6406532500000002,0.93,39530,0.05,0.00014689752424601465,123862,0.001
252804,1301,7.33,194,0.60673551,0.91,39540,0.05,0.0008864105329848826,123901,0.001
252878,1301,7.21,194,0.6213739800000001,0.91,39550,0.05,0.00017667433712631464,123938,0.001
252960,1302,7.33,194,0.6145798299999999,0.91,39560,0.05,0.0007131476304493845,123979,0.001
253033,1302,7.32,194,0.6144346100000001,0.91,39570,0.05,0.00010808047954924405,124016,0.001
253106,1302,7.38,194,0.6170424000000001,0.91,39580,0.05,0.000124155412777327,124052,0.001
253173,1303,7.51,194,0.59267118,0.9,39590,0.05,0.00017501400725450367,124086,0.001
253235,1303,7.26,194,0.5637335500000001,0.88,39600,0.05,0.005684481933712959,124117,0.001
253311,1304,7.16,194,0.5672449900000001,0.88,39610,0.05,0.0003342849959153682,124155,0.001
253389,1304,7.45,194,0.57866141,0.89,39620,0.05,0.00013138802023604512,124194,0.001
253478,1304,7.53,194,0.53631288,0.87,39630,0.05,0.00014166290930006653,124238,0.001
253555,1305,7.51,194,0.53335948,0.87,39640,0.05,0.00024205565568991005,124277,0.001
253634,1305,7.56,194,0.51335757,0.86,39650,0.05,0.00023612061340827495,124316,0.001
253708,1305,7.48,194,0.517093,0.86,39660,0.05,0.0005059285904280841,124353,0.001
253796,1306,7.63,194,0.53314197,0.87,39670,0.05,0.0002238340093754232,124397,0.001
253855,1307,7.49,194,0.58109121,0.89,39680,0.05,0.0001341017778031528,124427,0.001
253925,1307,7.52,194,0.55831709,0.88,39690,0.05,0.000676624127663672,124462,0.001
253997,1308,7.62,194,0.57375593,0.89,39700,0.05,0.00023079305537976325,124498,0.001
254074,1308,7.63,194,0.57168157,0.89,39710,0.05,0.00016014420543797314,124536,0.001
254161,1309,7.72,194,0.52642243,0.87,39720,0.05,0.00018102594185620546,124580,0.001
254205,1309,7.27,194,0.5865229100000001,0.89,39730,0.05,9.684805263532326e-05,124602,0.001
254293,1310,7.38,194,0.6210338,0.91,39740,0.05,0.0001379605964757502,124646,0.001
254376,1310,7.42,194,0.63698108,0.92,39750,0.05,9.991822298616171e-05,124687,0.001
254476,1311,7.68,194,0.6287881099999999,0.92,39760,0.05,0.00018424680456519127,124737,0.001
254562,1311,7.66,194,0.6499434399999999,0.93,39770,0.05,0.000126656552311033,124780,0.001
254629,1311,7.74,194,0.64492814,0.93,39780,0.05,0.0002974898961838335,124814,0.001
254700,1312,7.75,194,0.6835097099999998,0.95,39790,0.05,0.00030341907404363155,124849,0.001
254775,1312,7.78,194,0.6801791500000001,0.95,39800,0.05,8.949117182055488e-05,124887,0.001
254839,1312,7.65,194,0.7089116300000002,0.96,39810,0.05,0.00010009105608332902,124919,0.001
254913,1313,7.52,194,0.73485889,0.97,39820,0.05,0.00012293407053221017,124956,0.001
254999,1313,7.94,194,0.7398668199999999,0.98,39830,0.05,0.0008101490093395114,124999,0.001
255068,1313,7.75,194,0.74922587,0.98,39840,0.05,0.0010849544778466225,125033,0.001
255133,1314,7.57,194,0.7545935499999998,0.98,39850,0.05,0.0003535061841830611,125066,0.001
255207,1314,7.31,194,0.7422705199999998,0.97,39860,0.05,0.0003250130685046315,125103,0.001
255291,1314,7.29,194,0.72206092,0.96,39870,0.05,0.00024767679860815406,125145,0.001
255391,1315,7.62,194,0.7129119599999999,0.96,39880,0.05,0.0002495661610737443,125195,0.001
255483,1315,7.83,194,0.6694606000000001,0.94,39890,0.05,0.00014200503937900066,125241,0.001
255573,1316,7.98,194,0.66359586,0.94,39900,0.05,0.0030665118247270584,125286,0.001
255637,1316,7.98,194,0.6412625799999999,0.93,39910,0.05,0.0008567838813178241,125318,0.001
255707,1316,7.94,194,0.64209783,0.93,39920,0.05,0.0001341216266155243,125353,0.001
255783,1317,7.84,194,0.6038654999999999,0.91,39930,0.05,0.0001599935640115291,125391,0.001
255854,1317,7.86,194,0.6031062200000001,0.91,39940,0.05,0.0002801779774017632,125426,0.001
255929,1318,7.96,194,0.5800009400000001,0.9,39950,0.05,0.00013796944404020905,125464,0.001
255995,1318,7.88,194,0.5841836199999999,0.9,39960,0.05,0.00016204608255065978,125497,0.001
256054,1318,7.63,194,0.5714160100000001,0.89,39970,0.05,0.00018940898007713258,125526,0.001
256131,1319,7.4,194,0.57735526,0.89,39980,0.05,0.0005019017844460905,125565,0.001
256205,1319,7.22,194,0.62289406,0.91,39990,0.05,0.00012077063001925126,125602,0.001
256282,1319,7.09,194,0.6490810499999999,0.92,40000,0.05,0.00014415994519367814,125640,0.001
256341,1320,7.04,194,0.6477647799999999,0.92,40010,0.05,0.0001147091097664088,125670,0.001
256406,1320,6.99,194,0.6714484199999999,0.93,40020,0.05,0.0002781448420137167,125702,0.001
256469,1320,6.86,194,0.6776440499999998,0.93,40030,0.05,0.00023037989740259945,125734,0.001
256521,1321,6.67,194,0.6441872099999999,0.91,40040,0.05,0.00012418408005032688,125760,0.001
256600,1321,6.71,194,0.66290808,0.92,40050,0.05,0.0003397652180865407,125799,0.001
256681,1322,6.86,194,0.67731995,0.93,40060,0.05,0.01935839094221592,125840,0.001
256765,1322,7.11,194,0.6643340400000001,0.93,40070,0.05,0.0008374071912840009,125882,0.001
256827,1323,6.96,194,0.62734304,0.91,40080,0.05,0.00030196187435649335,125913,0.001
256902,1323,6.97,194,0.60629745,0.9,40090,0.05,0.00031980895437300205,125950,0.001
256969,1324,6.87,194,0.5897889399999999,0.89,40100,0.05,0.000564407033380121,125984,0.001
257066,1324,7.25,194,0.52205238,0.87,40110,0.05,0.002865036716684699,126032,0.001
257165,1325,7.59,194,0.43691697000000007,0.84,40120,0.05,0.001836135401390493,126082,0.001
257246,1325,7.77,194,0.45082737,0.85,40130,0.05,0.0013504188973456621,126122,0.001
257321,1326,8.0,194,0.41629662,0.84,40140,0.05,0.001069149817340076,126160,0.001
257448,1326,8.48,194,0.32175650999999994,0.82,40150,0.05,0.000977368326857686,126223,0.001
257504,1327,8.23,194,0.33438247000000004,0.82,40160,0.05,0.0008663778426125646,126251,0.001
257553,1327,7.88,194,0.37320267,0.83,40170,0.05,0.0007399460882879794,126276,0.001
257635,1327,8.08,194,0.4056472,0.85,40180,0.05,0.0007589436136186123,126317,0.001
257702,1328,8.0,194,0.43125631999999997,0.86,40190,0.05,0.0014258206356316805,126350,0.001
257780,1328,8.11,194,0.40035814000000003,0.85,40200,0.05,0.0009541271720081568,126389,0.001
257836,1328,7.7,194,0.47087453,0.87,40210,0.05,0.0006316117942333221,126417,0.001
257931,1329,7.66,194,0.53748968,0.9,40220,0.05,0.0011974959634244442,126465,0.001
258020,1329,7.74,194,0.52784107,0.9,40230,0.05,0.0009409438935108483,126509,0.001
258099,1329,7.78,194,0.55147194,0.91,40240,0.05,0.0005664482014253736,126549,0.001
258181,1330,7.33,194,0.62567748,0.92,40250,0.05,0.0004220917180646211,126590,0.001
258255,1330,7.51,194,0.61557027,0.92,40260,0.05,0.0002977396361529827,126627,0.001
258322,1331,7.69,194,0.6291497500000001,0.93,40270,0.05,0.0005080661503598094,126660,0.001
258404,1331,7.69,194,0.59002751,0.91,40280,0.05,0.0009654551977291703,126701,0.001
258468,1331,7.66,194,0.58998112,0.91,40290,0.05,0.0005406054551713169,126733,0.001
258548,1332,7.68,194,0.63342065,0.93,40300,0.05,0.00032152433414012194,126773,0.001
258634,1332,7.98,194,0.62514618,0.93,40310,0.05,0.0003025716869160533,126816,0.001
258689,1332,7.58,194,0.60619393,0.91,40320,0.05,0.00025258612004108727,126844,0.001
258759,1333,7.39,194,0.61847732,0.91,40330,0.05,0.0002610211377032101,126879,0.001
258826,1333,7.27,194,0.6413242,0.92,40340,0.05,0.0003156512975692749,126912,0.001
258910,1333,7.29,194,0.63429146,0.92,40350,0.05,0.0004756301932502538,126954,0.001
258984,1334,7.29,194,0.5931015399999999,0.9,40360,0.05,0.000308217597194016,126991,0.001
259065,1334,7.43,194,0.5632389099999999,0.89,40370,0.05,0.0004437902825884521,127032,0.001
259139,1335,7.35,194,0.5672047499999999,0.89,40380,0.05,0.0005948210600763559,127069,0.001
259214,1335,7.46,194,0.54003496,0.88,40390,0.05,0.0003400652785785496,127106,0.001
259289,1336,7.41,194,0.54652389,0.88,40400,0.05,0.00017558720719534904,127144,0.001
259382,1336,7.48,194,0.55641287,0.89,40410,0.05,0.000338768120855093,127190,0.001
259448,1337,7.59,193,0.5703394799999999,0.9,40420,0.05,0.00015522580360993743,127223,0.001
259514,1337,7.55,193,0.57218252,0.9,40430,0.05,0.00016448805399704725,127256,0.001
259594,1338,7.68,193,0.59119064,0.91,40440,0.05,0.00026230598450638354,127296,0.001
259664,1338,7.54,193,0.60155504,0.91,40450,0.05,0.0002118311676895246,127331,0.001
259727,1339,7.43,193,0.6486346500000001,0.93,40460,0.05,0.0003558299213182181,127363,0.001
259786,1339,7.21,193,0.6821801199999998,0.94,40470,0.05,0.00021484974422492087,127392,0.001
259865,1339,7.26,193,0.7190119099999999,0.96,40480,0.05,0.0002213850966654718,127432,0.001
259936,1340,7.22,193,0.7224286400000001,0.96,40490,0.05,0.00020386860705912113,127467,0.001
260003,1340,7.14,193,0.7232431900000001,0.96,40500,0.05,0.0003265102277509868,127501,0.001
260062,1340,6.8,193,0.7202791699999999,0.95,40510,0.05,0.0003030074294656515,127530,0.001
260126,1341,6.78,193,0.70018933,0.94,40520,0.05,0.0002909446193370968,127562,0.001
260193,1341,6.79,193,0.6595015799999999,0.92,40530,0.05,0.00022476357116829604,127596,0.001
260250,1341,6.56,193,0.6245167999999999,0.9,40540,0.05,0.0001503851090092212,127624,0.001
260323,1342,6.59,193,0.60545825,0.89,40550,0.05,0.00021186858066357672,127661,0.001
260396,1342,6.69,193,0.5800126,0.88,40560,0.05,0.00018688621639739722,127697,0.001
260449,1342,6.63,193,0.52055643,0.85,40570,0.05,0.011432093568146229,127724,0.001
260554,1343,6.89,193,0.48306220999999994,0.84,40580,0.05,0.0005090762278996408,127776,0.001
260627,1343,6.91,193,0.50267071,0.85,40590,0.05,0.0009424237650819123,127813,0.001
260697,1343,6.94,193,0.48017614,0.84,40600,0.05,0.0003208292182534933,127848,0.001
260764,1344,7.02,193,0.49723494,0.85,40610,0.05,0.00025234214263036847,127881,0.001
260837,1344,7.11,193,0.5166271800000001,0.86,40620,0.05,0.0002067821187665686,127918,0.001
260919,1344,7.26,193,0.55096966,0.88,40630,0.05,0.0002934230142273009,127959,0.001
260992,1345,7.42,194,0.54357371,0.88,40640,0.05,0.0003021666780114174,127995,0.001
261072,1345,7.49,194,0.56099233,0.89,40650,0.05,0.000275437138043344,128035,0.001
261137,1345,7.41,194,0.56040968,0.89,40660,0.05,0.000280588457826525,128068,0.001
261229,1346,7.8,194,0.5651519399999999,0.9,40670,0.05,0.0001825077779358253,128114,0.001
261293,1346,7.39,194,0.61277986,0.91,40680,0.05,0.00018456793623045087,128146,0.001
261382,1347,7.55,194,0.58552951,0.9,40690,0.05,0.00013561257219407707,128190,0.001
261440,1347,7.43,194,0.6144110400000001,0.91,40700,0.05,0.00017330580158159137,128219,0.001
261518,1347,7.54,194,0.6114547800000001,0.91,40710,0.05,0.00010383337212260813,128258,0.001
261583,1348,7.46,194,0.63600691,0.92,40720,0.05,0.00013398069131653756,128291,0.001
261664,1348,7.45,194,0.65828702,0.93,40730,0.05,0.00033208387321792543,128331,0.001
261745,1348,7.53,194,0.6984922900000001,0.95,40740,0.05,0.0004872828722000122,128372,0.001
261813,1349,7.41,194,0.70273456,0.95,40750,0.05,0.00036439206451177597,128406,0.001
261894,1350,7.57,193,0.6582562799999999,0.93,40760,0.05,0.00026280240854248405,128446,0.001
261942,1350,7.13,193,0.6771482999999999,0.93,40770,0.05,0.00023174029774963856,128470,0.001
262039,1351,7.46,193,0.66072042,0.93,40780,0.05,0.00019021151820197701,128519,0.001
262120,1351,7.38,193,0.68579923,0.94,40790,0.05,0.00015141973563004285,128559,0.001
262182,1352,7.42,193,0.68003124,0.94,40800,0.05,0.0001760992599884048,128590,0.001
262271,1352,7.53,193,0.65640017,0.93,40810,0.05,0.0001822487683966756,128635,0.001
262352,1353,7.69,193,0.6453603,0.93,40820,0.05,0.0007044468657113612,128675,0.001
262421,1353,7.57,193,0.60651705,0.91,40830,0.05,0.0003451338270679116,128710,0.001
262486,1353,7.41,193,0.61368265,0.91,40840,0.05,0.00019881158368662,128742,0.001
262571,1354,7.58,193,0.62783836,0.92,40850,0.05,0.00033696048194542527,128785,0.001
