method,split,policy_seed,scenarios,repetitions_per_scenario,route_measurements,route_mean_ms,route_median_ms,route_sample_std_ms,route_min_ms,route_max_ms,decision_measurements,decision_mean_ms,decision_median_ms,decision_sample_std_ms,decision_min_ms,decision_max_ms
rl_no_her,moving_obstacles_period_2,44,10,10,100,5.503062849820708,5.582701993262162,2.3031389757897167,1.456826998037286,12.0431420073146,100,0.5103829045979998,0.47610958945836335,0.12645769090104197,0.3642067495093215,1.0035951672762167
rl_no_her,moving_obstacles_period_2,55,10,10,100,5.78223050073575,5.37895799971011,2.3899217232789955,2.387923999776831,18.864503006625455,100,0.5983403605385486,0.5330789164431873,0.20016499597098117,0.3626505834593748,1.7149548187841324
rl_no_her,moving_obstacles_period_2,all_seeds,10,10,500,6.670029944223643,5.397966504460783,10.758132035599704,1.4427299975068308,87.49824601909495,500,0.5042924762404627,0.4782411917100641,0.1307242274954458,0.3431666933304061,1.7149548187841324
rl_no_her,moving_obstacles_period_4,11,10,10,100,4.6353761900172685,4.507307501626201,1.3685723441160134,2.5038470012077596,9.793017998163123,100,0.5678720987297564,0.5526962848047593,0.10304818557159277,0.3915400904423388,0.9793017998163123
rl_no_her,moving_obstacles_period_4,22,10,10,100,4.511535160163476,4.107752502022777,1.6802549053267457,2.1234250016277656,10.499471998627996,100,0.5432656102907228,0.576704429477104,0.11852876165655914,0.35390416693796095,0.9544974544207269
rl_no_her,moving_obstacles_period_4,33,10,10,100,3.228595510008745,2.9294725027284585,1.2264349711891542,1.7288660055783112,8.592110993049573,100,0.3875182338485881,0.36444848689364795,0.07294067900511791,0.337981500706519,0.781100999368143
rl_no_her,moving_obstacles_period_4,44,10,10,100,4.292856990359724,4.239346006215783,0.9052191807477681,2.712443001655629,7.35552100741188,100,0.5312991646483294,0.5216119511967716,0.10793142190045382,0.3410673638096672,0.9226334280226313
rl_no_her,moving_obstacles_period_4,55,10,10,100,3.1561041601526085,2.926377504991251,0.9558228923554132,1.7024319968186319,6.396844997652806,100,0.3813632982659194,0.36799046194408386,0.05060592485550479,0.3348788328973266,0.596969599428121
rl_no_her,moving_obstacles_period_4,all_seeds,10,10,500,3.9648936021403642,3.9602235046913847,1.4089801984187413,1.7024319968186319,10.499471998627996,500,0.48226368115666324,0.4742850329421344,0.12371067101918068,0.3348788328973266,0.9793017998163123
rl_no_her,new_dynamic_obstacle_locations,11,30,10,300,3.644656086653413,3.160773998388322,1.8760603993858453,1.367050999760977,12.439022004400613,300,0.48295917523744886,0.4031856943179769,0.17549435555945286,0.3390375708737078,2.4419695990218315
rl_no_her,new_dynamic_obstacle_locations,22,30,10,300,3.6830321305266502,3.2715674988139654,1.680609690004125,1.477727997553302,8.704188996489393,300,0.4888372135491605,0.42388527472212445,0.1293522915367675,0.34802599911927246,1.1605147145538857
rl_no_her,new_dynamic_obstacle_locations,33,30,10,300,3.3249174502755827,3.170694499203819,1.4981994217428602,1.4355759958561976,9.321581997937756,300,0.4390838804228587,0.39585243691610894,0.0905433902130883,0.3471581992926076,0.7767984998281463
rl_no_her,new_dynamic_obstacle_locations,44,30,10,300,2.859755660125908,2.603864000775502,0.9373144615940103,1.4053630038688425,5.820569997013081,300,0.38292740163809036,0.372111899092228,0.048751297749505915,0.3291265706398657,0.6790010002077906
rl_no_her,new_dynamic_obstacle_locations,55,30,10,300,3.4348527732799994,3.293543995823711,1.50551372513316,1.4589769998565316,8.689989997947123,300,0.45738773353537227,0.4031716230909094,0.10488466847202448,0.34893020056188107,1.008349799667485
rl_no_her,new_dynamic_obstacle_locations,all_seeds,30,10,1500,3.389442820172311,3.0607005001002108,1.5582610127846124,1.367050999760977,12.439022004400613,1500,0.45023908087658615,0.3962161111606596,0.12344483724803268,0.3291265706398657,2.4419695990218315
rl_no_her,no_fly_hard,11,10,10,100,3.063782539938984,3.1348534976132214,1.1442259250226479,1.7189000027428847,8.330736996867927,100,0.3695417725100722,0.35921794430275134,0.0380857968674338,0.33711766748941346,0.5834915995365009
rl_no_her,no_fly_hard,22,10,10,100,10.517250559933018,3.3511044985061744,22.302952786786012,1.6889700054889545,83.08960401336662,100,0.35895913393584544,0.3488172330738356,0.03340304077628374,0.329366328951437,0.5572570007643662
rl_no_her,no_fly_hard,33,10,10,100,3.1661632801842643,3.1208449981932063,1.0583180012671392,1.6894139989744872,6.627788992773276,100,0.38097924263664545,0.3638608568941154,0.060979091708995424,0.3372485007275827,0.6479784002294764
rl_no_her,no_fly_hard,44,10,10,100,3.175514669819677,3.194433498720173,1.0638342606150875,1.7162139993160963,5.340581999917049,100,0.37670041776502206,0.3591956662733407,0.05276759240254821,0.34324279986321926,0.6196801659825724
rl_no_her,no_fly_hard,55,10,10,100,3.302408259442018,3.2050715017248876,0.9455860532010228,1.7828669988375623,5.400613998062909,100,0.37483368218838425,0.3649618122381071,0.04560826057642586,0.3431967497817823,0.6366241999785416
rl_no_her,no_fly_hard,all_seeds,10,10,500,4.645023861863592,3.185427000062191,10.402621968382464,1.6889700054889545,83.08960401336662,500,0.37220284980719387,0.35968997828084476,0.04763848498000518,0.329366328951437,0.6479784002294764
rl_no_her,no_fly_penalty,11,10,10,100,3.0095745303333388,2.8661824981099926,0.8541338166487235,2.106716998241609,6.165122005768353,100,0.3751467614552936,0.3618617325368437,0.04764268313574845,0.3388528576968903,0.6113736667935478
rl_no_her,no_fly_penalty,22,10,10,100,2.981742820084037,2.849944001354743,0.6665382804640924,2.0574290028889664,4.742642999190139,100,0.36937262957531175,0.35974326211934177,0.03979461184416307,0.3378118886353655,0.600005166537206
rl_no_her,no_fly_penalty,33,10,10,100,2.987684049840027,2.7995585005555768,0.8401560132540681,2.0717669976875186,7.105385000613751,100,0.37251423792548893,0.36157127524347743,0.0391789698447339,0.34350611086766647,0.5921154167178125
rl_no_her,no_fly_penalty,44,10,10,100,2.9714882404368836,2.7582380043895682,0.766713641225068,2.0591189968399704,6.537665005453164,100,0.3700398696551131,0.36016567108682856,0.04093671191458293,0.3368358743500721,0.594333182313924
rl_no_her,no_fly_penalty,55,10,10,100,15.029433879280987,4.324626999732573,31.913849250311337,2.447323004162172,129.42225897859316,100,0.5124607923521008,0.5218977307147445,0.07811189821275384,0.3496175720231674,0.8292196253023576
rl_no_her,no_fly_penalty,all_seeds,10,10,500,5.395984703995055,3.0744090017833514,15.026740668700914,2.0574290028889664,129.42225897859316,500,0.39990685819266164,0.364094214351748,0.07608959521120791,0.3368358743500721,0.8292196253023576
rl_no_her,obstacle_density_10,11,10,10,100,3.293910909742408,3.1239569962053793,0.787097866019318,2.3497709989896975,5.247723001957638,100,0.3766857313471644,0.3634935556975607,0.0433996649744328,0.33568157128424253,0.6039298568794038
rl_no_her,obstacle_density_10,22,10,10,100,3.1605736107667326,2.9123320018697996,0.9166102793665006,2.1228860023256857,6.73884198840824,100,0.37287930105346656,0.35985941667604493,0.04861556223885284,0.3326268884443885,0.6446966660102286
rl_no_her,obstacle_density_10,33,10,10,100,3.2484928799021873,3.151464003167348,0.9644392161787944,2.0788550027646124,6.018901003699284,100,0.37406159207135453,0.3643879283608551,0.03457977710117072,0.3442009994094925,0.5743108579606216
rl_no_her,obstacle_density_10,44,10,10,100,3.1597433702336275,2.937005501735257,0.8502766292592555,2.1128379994479474,6.030019994796021,100,0.36827507922584063,0.3590709277757144,0.040477877967847235,0.3363747133075127,0.5842658756591845
rl_no_her,obstacle_density_10,55,10,10,100,4.962997460679617,4.6016765027161455,1.4163965640832878,3.0817080005363096,8.801967007457279,100,0.5692266628912898,0.5305328180088148,0.10093997050160544,0.49306633348654333,1.1002458759321598
rl_no_her,obstacle_density_10,all_seeds,10,10,500,3.5651436462649144,3.2315964963345323,1.2279034234520918,2.0788550027646124,8.801967007457279,500,0.41222567331782317,0.366455991525072,0.09802262127609303,0.3326268884443885,1.1002458759321598
rl_no_her,obstacle_density_40,11,10,10,100,48.877198031696025,43.91656949519529,44.2871621786548,3.76376399435685,124.99661299807485,100,0.4558188539097753,0.4677785959534554,0.13680931665876211,0.32365713331576745,1.154637230334069
rl_no_her,obstacle_density_40,22,10,10,100,37.7849389394396,6.330073492790689,41.09332132074432,3.9756959995429497,121.12998900556704,100,0.3922818704294802,0.3502273842642376,0.08889235019397662,0.3243687778174515,0.795207538221103
rl_no_her,obstacle_density_40,33,10,10,100,33.48673404831061,4.925376497340039,35.77489211047708,3.707934003614355,86.97218100132886,100,0.35490390066640753,0.34740623691682054,0.0366726694763672,0.32606294668059693,0.5732169083785266
rl_no_her,obstacle_density_40,44,10,10,100,15.76646761950542,6.059060495317681,30.6515694444015,2.277790001244284,131.13629405052052,100,0.49424529466843176,0.4764324231263555,0.057025011061282646,0.33398092874752666,0.7444232727390375
rl_no_her,obstacle_density_40,55,10,10,100,36.51776708149555,5.701965996195213,40.7095962122941,3.6872509990644176,135.3083479552879,100,0.3666991762218479,0.3481199562763019,0.05666376555242831,0.3244014266561458,0.6013704353568351
rl_no_her,obstacle_density_40,all_seeds,10,10,500,34.48662114408944,6.32707450313319,40.10236711549069,2.277790001244284,135.3083479552879,500,0.41278981917918856,0.3576934457622627,0.09855071182397505,0.32365713331576745,1.154637230334069
rl_no_her,scale_100,11,10,10,100,3.4702173898767796,2.8987480036448687,2.495360093937635,0.6768629973521456,11.572175997571321,100,0.5209932428674114,0.4720548745353881,0.1293214745494492,0.36697053316553746,0.9767080009623896
rl_no_her,scale_100,22,10,10,100,1.6657336201387807,1.5423480017489055,0.9539812081992748,0.6846539981779642,4.704348004452186,100,0.6306170084220261,0.6932679989404278,0.1349322807526608,0.41799183357701014,0.963194001087686
rl_no_her,scale_100,33,10,10,100,393.08034288304043,1.7295015004492598,1182.9038771313888,0.6875289982417598,4362.391001111973,100,0.5758078944953198,0.5360793323537412,0.1495085684946203,0.3450944137013721,0.9886020015983377
rl_no_her,scale_100,44,10,10,100,2.050351760299236,1.5389689997391542,1.5083282698477098,0.6728619991918094,6.661050007096492,100,0.6120971579407019,0.677719499435625,0.20309456505300486,0.3751302495705507,1.5849740011617541
rl_no_her,scale_100,55,10,10,100,2.701668220361171,1.5945979957905365,2.722979532009254,0.6818949987064116,12.933124999108259,100,0.5927577131465283,0.5790407512904494,0.18021888295266347,0.35272559223274047,0.971780998952454
rl_no_her,scale_100,all_seeds,10,10,500,80.59366277474328,1.8205795004178071,549.6122533021979,0.6728619991918094,4362.391001111973,500,0.5864546033743975,0.5546459064286562,0.16554147265474023,0.3450944137013721,1.5849740011617541
rl_no_her,scale_15,11,10,10,100,10.84675666053954,3.559462002158398,21.804179701263138,1.6849310013640206,84.90766698378138,100,0.3861674987172368,0.3461771062906006,0.096990787850331,0.32589939946774393,0.8384522501122168
rl_no_her,scale_15,22,10,10,100,3.4783679499378195,3.5289384995849105,1.1859199697725695,1.7309549984929617,7.41580399335362,100,0.36799305042548053,0.3548482914842074,0.046346883325462995,0.3361647999554407,0.6179836661128016
rl_no_her,scale_15,33,10,10,100,3.4663051393363276,3.449512996667181,1.1421734870624003,1.7450389968871605,6.512976993690245,100,0.3730659466535539,0.35680586337217723,0.053895794477786564,0.3423223331790521,0.6304131995420903
rl_no_her,scale_15,44,10,10,100,3.4026072701090015,3.468138998869108,1.1881909777572444,1.719653002510313,8.16823699278757,100,0.3566941382459385,0.34963728394772753,0.029484958934687302,0.33598216699222877,0.5834454994848264
rl_no_her,scale_15,55,10,10,100,3.7496659903627005,3.64590399840381,1.2315988365109443,2.0472520009207074,6.563661008840427,100,0.3728356001107146,0.3625690955491986,0.03837045011102524,0.3412086668201179,0.5912285002220111
rl_no_her,scale_15,all_seeds,10,10,500,4.988740602057078,3.5338234974915395,10.200571186529736,1.6849310013640206,84.90766698378138,500,0.37135124683058485,0.3550637265583473,0.0585126504148779,0.32589939946774393,0.8384522501122168
rl_no_her,scale_30,11,10,10,100,41.10909293976874,8.75813050333818,99.62834378445169,4.561355995974736,469.8179479892133,100,0.4656676233068691,0.4881198996502332,0.10192289048410341,0.3298329755165873,0.9797039997970892
rl_no_her,scale_30,22,10,10,100,114.31781575658533,8.4489164983097,169.06797283656235,3.6393189984664787,473.8453300706169,100,0.37982152720379,0.3574355498130899,0.055219562782629274,0.33246596552797,0.569088185093952
rl_no_her,scale_30,33,10,10,100,145.95264349329227,10.424881002109032,175.2159945834501,1.4603880008507986,474.95911908481503,100,0.40597975675230524,0.36040778224519165,0.08660672562315555,0.33485977658225846,0.8504208004524116
rl_no_her,scale_30,44,10,10,100,174.79186823245982,155.02541197201936,173.93910453896714,1.1453910010459367,480.7733609814022,100,0.3799354049599833,0.3575684113527062,0.05559556992576248,0.32880239548831014,0.5434103078676764
rl_no_her,scale_30,55,10,10,100,179.6441197063541,156.85299095457594,176.33399477244774,5.268970988254296,488.6741299924324,100,0.3898528423219195,0.3553904160137805,0.0653957805144781,0.33206433655626216,0.5710799618659971
rl_no_her,scale_30,all_seeds,10,10,500,131.16310802569205,10.003454010075075,168.76269565448942,1.1453910010459367,488.6741299924324,500,0.4042514309089734,0.3608529430022102,0.08155915989698896,0.32880239548831014,0.9797039997970892
rl_no_her,scale_50,11,10,10,100,102.59767690491572,6.445634000556311,294.8776360632539,2.478332000464434,1359.0345977972902,100,0.45235270399442423,0.4153875831131396,0.10478656364076265,0.33738491755793804,0.7273732997418847
rl_no_her,scale_50,22,10,10,100,480.7549779537658,429.210211013924,487.6151945445213,1.8855420021282043,1262.3250020078558,100,0.45597682505982084,0.4191254168593635,0.13040697313874802,0.33741371921205426,0.9849058333202265
rl_no_her,scale_50,33,10,10,100,673.0227208476572,861.7550850194675,458.0458137666847,1.4775099989492446,1262.6216579446918,100,0.43012293822910974,0.38979940919406625,0.12924513178201547,0.3361301504002768,1.2794507492799312
rl_no_her,scale_50,44,10,10,100,293.55950986850075,7.547411001723958,450.3616001003065,1.497508001193637,1247.241127974121,100,0.40223989426818924,0.37369413366832305,0.06634210492001014,0.33275320922402896,0.7030840000273505
rl_no_her,scale_50,55,10,10,100,291.98740167914366,5.415162004283047,450.83257826473863,0.6625239984714426,1273.5513248881034,100,0.48881119959230884,0.4847996392010827,0.1309768914041493,0.33647864115046106,0.8574445000704145
rl_no_her,scale_50,all_seeds,10,10,500,368.3844574507966,8.112144005281152,473.4867090727115,0.6625239984714426,1359.0345977972902,500,0.4459007122287706,0.40099071121949237,0.11820631033224804,0.33275320922402896,1.2794507492799312
rl_no_her,seen_layout_unseen_pairs,11,30,10,300,2.8735622734348,2.7458395015855785,0.8028675824617029,1.3700889994652243,5.556415997489239,300,0.35910715511989655,0.34727884085303673,0.04650793542112503,0.3267136662543635,0.7383550006731335
rl_no_her,seen_layout_unseen_pairs,22,30,10,300,3.8234754533186788,3.7598534963763086,1.145760069641547,1.8194830008724239,9.26275000165333,300,0.48004703329989834,0.48337426746262024,0.09828594950922251,0.3318358749311301,1.2344579990895
rl_no_her,seen_layout_unseen_pairs,33,30,10,300,3.8269721069567217,3.8840345077915117,1.1857213258016832,1.9571579978219233,7.76858399331104,300,0.47472083333055515,0.5010555906031213,0.0972390300950702,0.34204200086865705,0.8631759992567822
rl_no_her,seen_layout_unseen_pairs,44,30,10,300,2.8665273030249714,2.7766575021814788,0.7721605585080933,1.3460369955282658,5.5107809967012145,300,0.35881380565730636,0.34862465851498803,0.04245772442082112,0.325825777205561,0.6611261997022666
rl_no_her,seen_layout_unseen_pairs,55,30,10,300,3.9810024529288057,3.9147299976320937,1.2625509080870752,1.9772310042753816,9.382550990267191,300,0.49504451173276515,0.5049426544723074,0.08549115163916751,0.3431946999626234,0.852959180933381
rl_no_her,seen_layout_unseen_pairs,all_seeds,30,10,1500,3.4743079179327956,3.3093975034717005,1.1638633607153352,1.3460369955282658,9.382550990267191,1500,0.4335466678280843,0.3793712586229958,0.09908298310366097,0.325825777205561,1.2344579990895
rl_no_her,sensor_noise_p05,11,10,10,100,3.5704874402290443,3.651860504760407,1.1460133176855098,1.4241780081647448,8.415422002144624,100,0.38036401558328053,0.37317620432407816,0.03239233930078111,0.34353887485849555,0.6011015715817588
rl_no_her,sensor_noise_p05,22,10,10,100,3.5168157798761968,3.6247814969101455,1.1145558859383389,1.427240000339225,7.240168994030682,100,0.38318499048653015,0.3686253255182237,0.0490463623635062,0.346975199499866,0.6153148002340458
rl_no_her,sensor_noise_p05,33,10,10,100,3.5362825004267506,3.625964005550486,1.0960731194658246,1.4362419933604542,6.427304993849248,100,0.376523117904917,0.37088706267240923,0.03053914430875627,0.35046176932295425,0.6043032499292167
rl_no_her,sensor_noise_p05,44,10,10,100,3.427920819958672,3.534328503519646,0.9945039529161896,1.4189779976732098,5.310944998200284,100,0.37446471307818113,0.36697150039799453,0.03267697575026615,0.34659300035855267,0.5799447503704869
rl_no_her,sensor_noise_p05,55,10,10,100,4.379201930678391,4.286905497792759,1.1762435540384018,2.1881320026295725,8.026931009226246,100,0.49073665720217313,0.5215916876295523,0.10768571702078354,0.3501387996948324,0.6943945008970331
rl_no_her,sensor_noise_p05,all_seeds,10,10,500,3.686141694233811,3.679914500025916,1.1569918718519236,1.4189779976732098,8.415422002144624,500,0.4010546988510164,0.37243286591806934,0.07353109695878886,0.34353887485849555,0.6943945008970331
rl_no_her,sensor_noise_p10,11,10,10,100,3.4100250598203274,3.0327015028888127,1.4282958230212346,1.7554710029799026,8.888003998436034,100,0.3834438079507101,0.37474974994568455,0.039141790870617144,0.34220385688448524,0.6348574284597167
rl_no_her,sensor_noise_p10,22,10,10,100,3.3896722499412135,2.9175479994592024,1.371686008814169,1.7331770031887572,6.176905011670897,100,0.3800424635554762,0.3743705121905805,0.03985741466264319,0.34147300114758156,0.7097960001374304
rl_no_her,sensor_noise_p10,33,10,10,100,3.3733662794475094,2.9621225003211293,1.2439930079391543,1.7565399975865148,5.922617001488106,100,0.3919467300584486,0.3750000318504112,0.057630181834846174,0.34302083258808125,0.6545326010382269
rl_no_her,sensor_noise_p10,44,10,10,100,3.375142470031278,3.0416130011872156,1.2008402648963339,1.7418200040992815,5.559552999329753,100,0.3839831793967768,0.3686497784539638,0.05695784517012186,0.3458608328704334,0.6586470014250759
rl_no_her,sensor_noise_p10,55,10,10,100,3.4015038100187667,3.393096498257364,1.3506908343574335,1.735019002808258,7.347855997068109,100,0.3781687111242343,0.3694500333343361,0.043113319942237445,0.3367791669006692,0.6404400004006069
rl_no_her,sensor_noise_p10,all_seeds,10,10,500,3.389941973851819,3.0235949998314027,1.3165456613378566,1.7331770031887572,8.888003998436034,500,0.3835169784171292,0.3722969235521025,0.04809267191254883,0.3367791669006692,0.7097960001374304
rl_no_her,stochastic_obstacles_p05,11,10,10,100,2.872589899416198,2.8432189992599888,0.9518127834132641,1.674515995546244,4.961836995789781,100,0.38942168067263266,0.3762671005461016,0.045112352659838865,0.3349031991092488,0.6164311248539889
rl_no_her,stochastic_obstacles_p05,22,10,10,100,4.159086719992047,4.164918000242324,1.5851396909475604,2.3829400015529245,8.967244993982604,100,0.5636158390865981,0.5381394123560312,0.11134797739045718,0.36762800027645426,1.0581489999215894
rl_no_her,stochastic_obstacles_p05,33,10,10,100,3.129496760047914,2.8625689974433044,1.5300094452746411,1.6423159977421165,9.491765998973278,100,0.41262181802033676,0.36020044996500167,0.10030764874588924,0.3284631995484233,0.8628878180884798
rl_no_her,stochastic_obstacles_p05,44,10,10,100,3.607630689839425,3.01644749197294,1.2267350236890944,1.7371909962093923,7.9395980028493796,100,0.5053747070774611,0.5292621501212125,0.14670578967903294,0.33870200013552676,0.9843234001891688
rl_no_her,stochastic_obstacles_p05,55,10,10,100,2.801676230155863,2.785063497867668,0.9870873442371603,1.7109680011344608,5.508444002771284,100,0.37834049481672943,0.3685747829877073,0.04268072518562457,0.3406219002499711,0.6292516250141489
rl_no_her,stochastic_obstacles_p05,all_seeds,10,10,500,3.3140960598902893,2.9453095012286212,1.3760131907654423,1.6423159977421165,9.491765998973278,500,0.4498749079347516,0.39221987503879063,0.12139614106476339,0.3284631995484233,1.0581489999215894
rl_no_her,stochastic_obstacles_p20,11,10,10,100,3.4824951499467716,3.1666164977650624,1.5764443723264436,1.402837999194162,7.093988009728491,100,0.4285628810226471,0.41477565342676015,0.0671420171804553,0.3507094997985405,0.8056831256908481
rl_no_her,stochastic_obstacles_p20,22,10,10,100,3.395749330702529,3.096811002251343,1.4906170395446297,1.45351299943286,7.941005002066959,100,0.41498262123266083,0.3999798333704045,0.05158325434744643,0.35267262455818127,0.5879218339638707
rl_no_her,stochastic_obstacles_p20,33,10,10,100,4.547920180011715,4.0607504997751676,2.182409096734748,1.8861330026993528,10.193808000622084,100,0.5646152093295629,0.5470020543927805,0.15697950360796006,0.34858428469825803,1.253422166579791
rl_no_her,stochastic_obstacles_p20,44,10,10,100,4.099022180380416,3.0422060008277185,2.952661708756155,1.3873259995307308,12.099795010726666,100,0.4244563202353184,0.4084850140518231,0.06447566136639414,0.3443755719802409,0.6117557491052139
rl_no_her,stochastic_obstacles_p20,55,10,10,100,3.8868220105723594,3.3075054998334963,1.9830151010396122,1.470740000513615,8.46347999322461,100,0.4703943452898602,0.4292902500916777,0.10388310685550903,0.3657943337505761,0.7694072721113282
rl_no_her,stochastic_obstacles_p20,all_seeds,10,10,500,3.8824017703227582,3.2644755046931095,2.13689763893579,1.3873259995307308,12.099795010726666,500,0.4606022754220099,0.42128961124237524,0.11112598795487993,0.3443755719802409,1.253422166579791
rl_no_her,unseen_layout_same_density,11,30,10,300,12.40409890699084,3.9686894979240606,25.443821159229174,1.620196000658325,128.11842099654314,300,0.4538317774462463,0.4785447557312889,0.12042626937043145,0.3227157421901615,1.2291318338005415
rl_no_her,unseen_layout_same_density,22,30,10,300,8.92390975721355,3.40785750267969,22.006840679871804,1.6871560001163743,119.75653099216288,300,0.3654159907417093,0.3522770547781626,0.046482679711039025,0.3254683955553143,0.7263686675287317
rl_no_her,unseen_layout_same_density,33,30,10,300,9.18732819710082,3.4310254941374296,23.388929232948882,1.6811449968372472,120.23939701975905,300,0.36282358334401876,0.349635728499769,0.045860901716400435,0.3333011422202819,0.6374804004735779
rl_no_her,unseen_layout_same_density,44,30,10,300,10.051643806909851,3.553799002474989,24.291801664096962,1.6832729997986462,118.65761698572896,300,0.4360538193171372,0.37144931372625123,0.1040325858970183,0.3243875336031326,0.8181131822559771
rl_no_her,unseen_layout_same_density,55,30,10,300,6.1744239230635385,3.1133120028243866,16.628345236979747,1.6941590001806617,120.64203699628706,300,0.3663703798069308,0.356359385128039,0.04228255453475155,0.3283286665262292,0.6258987992623588
rl_no_her,unseen_layout_same_density,all_seeds,30,10,1500,9.34828091825572,3.4744315016723704,22.62148554166123,1.620196000658325,128.11842099654314,1500,0.3968991101312085,0.3555601841374786,0.08849543274897141,0.3227157421901615,1.2291318338005415
rl_no_her,wind_energy_penalty_0_25,11,10,10,100,3.27608466053789,3.5481015002005734,1.1802016861228473,1.4480019963230006,6.541626007674495,100,0.3764555671781669,0.3662913430162007,0.04312651622887182,0.3460039092301899,0.6042628747309209
rl_no_her,wind_energy_penalty_0_25,22,10,10,100,4.5898801799921785,4.58852200426918,1.840144403327192,2.0682689937530085,10.415464010293363,100,0.5311853616608648,0.5418059272911209,0.09330809104104291,0.33677209152797744,0.9572791004757164
rl_no_her,wind_energy_penalty_0_25,33,10,10,100,4.725956900474557,5.133540500537492,1.8474670716703132,2.0074459935131017,11.341735007590614,100,0.5478217922111245,0.5194941819685152,0.10168743714619408,0.47032125030455063,1.2019934287569154
rl_no_her,wind_energy_penalty_0_25,44,10,10,100,3.0848050294298446,3.149584999846411,1.1478326281880382,1.339812995865941,6.967721004912164,100,0.3568828343880423,0.3467232625146105,0.04139443119707336,0.3306406920623536,0.6334291822647422
rl_no_her,wind_energy_penalty_0_25,55,10,10,100,3.217651290833601,3.6272644974815194,1.1601064573553135,1.3509359996533021,7.165132003137842,100,0.37296113610046694,0.363329545176715,0.0423564343009905,0.33609387446631445,0.6513756366488948
rl_no_her,wind_energy_penalty_0_25,all_seeds,10,10,500,3.7788756122536142,3.7582985023618676,1.635720411017529,1.339812995865941,11.341735007590614,500,0.4370613383077331,0.3776541417127274,0.10920348662753557,0.3306406920623536,1.2019934287569154
rl_no_her,wind_energy_penalty_1_0,11,10,10,100,2.7882867198059103,2.586275501016644,0.6445300861169103,2.0464360022742767,4.995587009034352,100,0.3723658339179238,0.36078616752395953,0.03740218542370987,0.34107266704571276,0.5991689998024542
rl_no_her,wind_energy_penalty_1_0,22,10,10,100,2.6967610498468275,2.4140909972629743,0.6941942400940064,2.0187699956295546,5.3712209992227145,100,0.3588910546603423,0.34979933388967765,0.03913503486603936,0.33172963660697197,0.5968578743704711
rl_no_her,wind_energy_penalty_1_0,33,10,10,100,4.263501950044883,4.02563550414925,1.1087814129837474,2.9336720072024036,9.000188998470549,100,0.5663640366302568,0.5635149166967797,0.05045664775097876,0.4667626655848128,0.818198999860959
rl_no_her,wind_energy_penalty_1_0,44,10,10,100,2.8103312496386934,2.6176770006713923,0.6690815937778352,2.0540359982987866,4.918767008348368,100,0.3745524289981094,0.36731776177360204,0.03322999660761101,0.34039490922375326,0.603441500061308
rl_no_her,wind_energy_penalty_1_0,55,10,10,100,2.8513601202575956,2.6485235011932673,0.630740770220894,2.0994689948565792,4.855057999520795,100,0.3810805460308543,0.3749059290543849,0.03332816747288574,0.34793071504931766,0.6125359988280772
rl_no_her,wind_energy_penalty_1_0,all_seeds,10,10,500,3.082048217918782,2.8929499985679286,0.9705198486272727,2.0187699956295546,9.000188998470549,500,0.41065078004749733,0.36935875020086917,0.08747555961789098,0.33172963660697197,0.818198999860959
rl_no_shaping,changed_toggle_periods,11,30,10,300,3.413389462912164,3.306091499325703,1.3992558854805133,1.3517490006051958,8.28847399316146,300,0.4141542955269176,0.3836776067081311,0.07762771257936,0.33378485750290565,0.8331554442217263
rl_no_shaping,changed_toggle_periods,22,30,10,300,3.3083251667873506,3.262192500187666,1.180698113039489,1.4689589988847729,8.161380999808898,300,0.4077689622698073,0.4019815557209464,0.0517546796724042,0.33896129971253686,0.6801245557047272
rl_no_shaping,changed_toggle_periods,33,30,10,300,4.0948417199130445,3.7776114950247575,1.5035958880511953,1.4172170012898277,8.27853200462414,300,0.5089670838806702,0.5266101797393016,0.10981273235846087,0.3482564998193993,1.1620455000714476
rl_no_shaping,changed_toggle_periods,44,30,10,300,4.199027569726847,3.7896780031587696,1.783210830400426,1.3783070025965571,13.08907600468956,300,0.522242484929158,0.4658752430446046,0.1554007937918231,0.3445767506491393,1.1899160004263236
rl_no_shaping,changed_toggle_periods,55,30,10,300,3.8340515931971217,3.5687625022546854,1.7412622964878774,1.357391996862134,13.634445000207052,300,0.47018319740889336,0.4022295552456651,0.13167457438937163,0.3393479992155335,1.0488034615543886
rl_no_shaping,changed_toggle_periods,all_seeds,30,10,1500,3.7699271025073053,3.5290429968881654,1.5765452524238013,1.3517490006051958,13.634445000207052,1500,0.4646632048030893,0.41149855587718775,0.12098687250949752,0.33378485750290565,1.1899160004263236
rl_no_shaping,denser_unseen_layout,11,30,10,300,24.634433499413717,4.351780498836888,34.91839208098995,1.3283309963298962,120.73904497810872,300,0.43558174853511766,0.36253008024082795,0.12491981624190888,0.3212724134209566,1.4219742013665382
rl_no_shaping,denser_unseen_layout,22,30,10,300,26.126508715860837,4.147258505327045,39.14033625383803,1.3342700003704522,128.9909560327942,300,0.3793263284242812,0.3588328333232009,0.05807916747784832,0.3260852578710506,0.5950212498646579
rl_no_shaping,denser_unseen_layout,33,30,10,300,25.68734357211118,4.028805997222662,38.395081999097144,1.349843994830735,134.62857902413816,300,0.3792828489834772,0.34691722503339406,0.07050769630827845,0.32499472879054436,0.7157179995071298
