run_id,variant,policy_seed,scenario_id,split,grid_size,repetition,event_index,change_step,changed_cells_json,pre_change_optimal_cost,post_change_optimal_cost,optimal_cost_delta,extra_optimal_cost,recovery_steps,reaction_time_ms,post_change_success,route_steps
no_shaping:seed011:OOD-DYNLOC-008:r03,no_shaping,11,OOD-DYNLOC-008,new_dynamic_obstacle_locations,15,3,1,5,"[[9, 1], [9, 3], [10, 2]]",3.0,3.0,0.0,0.0,0,0.5116120009915903,True,8
no_shaping:seed011:OOD-DYNLOC-008:r04,no_shaping,11,OOD-DYNLOC-008,new_dynamic_obstacle_locations,15,4,1,5,"[[9, 1], [9, 3], [10, 2]]",3.0,3.0,0.0,0.0,0,0.5135600003995933,True,8
no_shaping:seed011:OOD-DYNLOC-008:r05,no_shaping,11,OOD-DYNLOC-008,new_dynamic_obstacle_locations,15,5,1,5,"[[9, 1], [9, 3], [10, 2]]",3.0,3.0,0.0,0.0,0,0.47641700075473636,True,8
no_shaping:seed011:OOD-DYNLOC-008:r06,no_shaping,11,OOD-DYNLOC-008,new_dynamic_obstacle_locations,15,6,1,5,"[[9, 1], [9, 3], [10, 2]]",3.0,3.0,0.0,0.0,0,0.4760590018122457,True,8
no_shaping:seed011:OOD-DYNLOC-008:r07,no_shaping,11,OOD-DYNLOC-008,new_dynamic_obstacle_locations,15,7,1,5,"[[9, 1], [9, 3], [10, 2]]",3.0,3.0,0.0,0.0,0,0.5315320013323799,True,8
no_shaping:seed011:OOD-DYNLOC-008:r08,no_shaping,11,OOD-DYNLOC-008,new_dynamic_obstacle_locations,15,8,1,5,"[[9, 1], [9, 3], [10, 2]]",3.0,3.0,0.0,0.0,0,0.5710699988412671,True,8
no_shaping:seed011:OOD-DYNLOC-008:r09,no_shaping,11,OOD-DYNLOC-008,new_dynamic_obstacle_locations,15,9,1,5,"[[9, 1], [9, 3], [10, 2]]",3.0,3.0,0.0,0.0,0,0.6157620009616949,True,8
no_shaping:seed011:OOD-DYNLOC-008:r10,no_shaping,11,OOD-DYNLOC-008,new_dynamic_obstacle_locations,15,10,1,5,"[[9, 1], [9, 3], [10, 2]]",3.0,3.0,0.0,0.0,0,0.5893829984415788,True,8
no_shaping:seed011:OOD-DYNLOC-013:r01,no_shaping,11,OOD-DYNLOC-013,new_dynamic_obstacle_locations,15,1,1,5,"[[5, 12], [10, 13], [13, 13]]",2.0,2.0,0.0,0.0,0,0.5329150008037686,True,7
no_shaping:seed011:OOD-DYNLOC-013:r02,no_shaping,11,OOD-DYNLOC-013,new_dynamic_obstacle_locations,15,2,1,5,"[[5, 12], [10, 13], [13, 13]]",2.0,2.0,0.0,0.0,0,0.5218789992795791,True,7
no_shaping:seed011:OOD-DYNLOC-013:r03,no_shaping,11,OOD-DYNLOC-013,new_dynamic_obstacle_locations,15,3,1,5,"[[5, 12], [10, 13], [13, 13]]",2.0,2.0,0.0,0.0,0,0.559478001378011,True,7
no_shaping:seed011:OOD-DYNLOC-013:r04,no_shaping,11,OOD-DYNLOC-013,new_dynamic_obstacle_locations,15,4,1,5,"[[5, 12], [10, 13], [13, 13]]",2.0,2.0,0.0,0.0,0,0.5575710019911639,True,7
no_shaping:seed011:OOD-DYNLOC-013:r05,no_shaping,11,OOD-DYNLOC-013,new_dynamic_obstacle_locations,15,5,1,5,"[[5, 12], [10, 13], [13, 13]]",2.0,2.0,0.0,0.0,0,0.5092219980724622,True,7
no_shaping:seed011:OOD-DYNLOC-013:r06,no_shaping,11,OOD-DYNLOC-013,new_dynamic_obstacle_locations,15,6,1,5,"[[5, 12], [10, 13], [13, 13]]",2.0,2.0,0.0,0.0,0,0.5388229983509518,True,7
no_shaping:seed011:OOD-DYNLOC-013:r07,no_shaping,11,OOD-DYNLOC-013,new_dynamic_obstacle_locations,15,7,1,5,"[[5, 12], [10, 13], [13, 13]]",2.0,2.0,0.0,0.0,0,0.5321249991538934,True,7
no_shaping:seed011:OOD-DYNLOC-013:r08,no_shaping,11,OOD-DYNLOC-013,new_dynamic_obstacle_locations,15,8,1,5,"[[5, 12], [10, 13], [13, 13]]",2.0,2.0,0.0,0.0,0,0.5583390011452138,True,7
no_shaping:seed011:OOD-DYNLOC-013:r09,no_shaping,11,OOD-DYNLOC-013,new_dynamic_obstacle_locations,15,9,1,5,"[[5, 12], [10, 13], [13, 13]]",2.0,2.0,0.0,0.0,0,0.5312469984346535,True,7
no_shaping:seed011:OOD-DYNLOC-013:r10,no_shaping,11,OOD-DYNLOC-013,new_dynamic_obstacle_locations,15,10,1,5,"[[5, 12], [10, 13], [13, 13]]",2.0,2.0,0.0,0.0,0,0.5396930027927738,True,7
no_shaping:seed011:OOD-DYNLOC-015:r01,no_shaping,11,OOD-DYNLOC-015,new_dynamic_obstacle_locations,15,1,1,5,"[[5, 12], [10, 13], [13, 13]]",1.4142135623730951,1.4142135623730951,0.0,0.0,0,0.5233100018813275,True,6
no_shaping:seed011:OOD-DYNLOC-015:r02,no_shaping,11,OOD-DYNLOC-015,new_dynamic_obstacle_locations,15,2,1,5,"[[5, 12], [10, 13], [13, 13]]",1.4142135623730951,1.4142135623730951,0.0,0.0,0,0.4756130001624115,True,6
no_shaping:seed011:OOD-DYNLOC-015:r03,no_shaping,11,OOD-DYNLOC-015,new_dynamic_obstacle_locations,15,3,1,5,"[[5, 12], [10, 13], [13, 13]]",1.4142135623730951,1.4142135623730951,0.0,0.0,0,0.3507900000840891,True,6
no_shaping:seed011:OOD-DYNLOC-015:r04,no_shaping,11,OOD-DYNLOC-015,new_dynamic_obstacle_locations,15,4,1,5,"[[5, 12], [10, 13], [13, 13]]",1.4142135623730951,1.4142135623730951,0.0,0.0,0,0.33680799970170483,True,6
no_shaping:seed011:OOD-DYNLOC-015:r05,no_shaping,11,OOD-DYNLOC-015,new_dynamic_obstacle_locations,15,5,1,5,"[[5, 12], [10, 13], [13, 13]]",1.4142135623730951,1.4142135623730951,0.0,0.0,0,0.3467470014584251,True,6
no_shaping:seed011:OOD-DYNLOC-015:r06,no_shaping,11,OOD-DYNLOC-015,new_dynamic_obstacle_locations,15,6,1,5,"[[5, 12], [10, 13], [13, 13]]",1.4142135623730951,1.4142135623730951,0.0,0.0,0,0.3351009981997777,True,6
no_shaping:seed011:OOD-DYNLOC-015:r07,no_shaping,11,OOD-DYNLOC-015,new_dynamic_obstacle_locations,15,7,1,5,"[[5, 12], [10, 13], [13, 13]]",1.4142135623730951,1.4142135623730951,0.0,0.0,0,0.35464999746182,True,6
no_shaping:seed011:OOD-DYNLOC-015:r08,no_shaping,11,OOD-DYNLOC-015,new_dynamic_obstacle_locations,15,8,1,5,"[[5, 12], [10, 13], [13, 13]]",1.4142135623730951,1.4142135623730951,0.0,0.0,0,0.3587829996831715,True,6
no_shaping:seed011:OOD-DYNLOC-015:r09,no_shaping,11,OOD-DYNLOC-015,new_dynamic_obstacle_locations,15,9,1,5,"[[5, 12], [10, 13], [13, 13]]",1.4142135623730951,1.4142135623730951,0.0,0.0,0,0.3326980004203506,True,6
no_shaping:seed011:OOD-DYNLOC-015:r10,no_shaping,11,OOD-DYNLOC-015,new_dynamic_obstacle_locations,15,10,1,5,"[[5, 12], [10, 13], [13, 13]]",1.4142135623730951,1.4142135623730951,0.0,0.0,0,0.35518000004231,True,6
no_shaping:seed011:OOD-DYNLOC-016:r01,no_shaping,11,OOD-DYNLOC-016,new_dynamic_obstacle_locations,15,1,1,5,"[[5, 12], [10, 13], [13, 13]]",1.4142135623730951,1.4142135623730951,0.0,0.0,0,0.340608003170928,True,6
no_shaping:seed011:OOD-DYNLOC-016:r02,no_shaping,11,OOD-DYNLOC-016,new_dynamic_obstacle_locations,15,2,1,5,"[[5, 12], [10, 13], [13, 13]]",1.4142135623730951,1.4142135623730951,0.0,0.0,0,0.5127780023030937,True,6
no_shaping:seed011:OOD-DYNLOC-016:r03,no_shaping,11,OOD-DYNLOC-016,new_dynamic_obstacle_locations,15,3,1,5,"[[5, 12], [10, 13], [13, 13]]",1.4142135623730951,1.4142135623730951,0.0,0.0,0,0.5442969995783642,True,6
no_shaping:seed011:OOD-DYNLOC-016:r04,no_shaping,11,OOD-DYNLOC-016,new_dynamic_obstacle_locations,15,4,1,5,"[[5, 12], [10, 13], [13, 13]]",1.4142135623730951,1.4142135623730951,0.0,0.0,0,0.3537049997248687,True,6
no_shaping:seed011:OOD-DYNLOC-016:r05,no_shaping,11,OOD-DYNLOC-016,new_dynamic_obstacle_locations,15,5,1,5,"[[5, 12], [10, 13], [13, 13]]",1.4142135623730951,1.4142135623730951,0.0,0.0,0,0.33864400029415265,True,6
