run_id,manifest_sha256,variant,policy_seed,scenario_id,split,grid_size,repetition,success,timed_out,crashed,steps_taken,route_path_cost,initial_optimal_cost,path_cost_gap,route_compute_time_ms,mean_decision_latency_ms,dynamic_event_count
no_shaping:seed011:ID-PAIR-004:r08,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-004,seen_layout_unseen_pairs,15,8,True,False,False,10,12.071067811865476,11.242640687119286,0.8284271247461898,3.604405006626621,0.3604405006626621,0
no_shaping:seed011:ID-PAIR-004:r09,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-004,seen_layout_unseen_pairs,15,9,True,False,False,10,12.071067811865476,11.242640687119286,0.8284271247461898,3.6420540054677986,0.36420540054677986,0
no_shaping:seed011:ID-PAIR-004:r10,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-004,seen_layout_unseen_pairs,15,10,True,False,False,10,12.071067811865476,11.242640687119286,0.8284271247461898,3.4930689980683383,0.3493068998068338,0
no_shaping:seed011:ID-PAIR-005:r01,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-005,seen_layout_unseen_pairs,15,1,True,False,False,8,10.485281374238571,9.656854249492381,0.8284271247461898,2.8681090043392032,0.3585136255424004,0
no_shaping:seed011:ID-PAIR-005:r02,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-005,seen_layout_unseen_pairs,15,2,True,False,False,8,10.485281374238571,9.656854249492381,0.8284271247461898,3.2776219995866995,0.40970274994833744,0
no_shaping:seed011:ID-PAIR-005:r03,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-005,seen_layout_unseen_pairs,15,3,True,False,False,8,10.485281374238571,9.656854249492381,0.8284271247461898,2.9544449935201555,0.36930562419001944,0
no_shaping:seed011:ID-PAIR-005:r04,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-005,seen_layout_unseen_pairs,15,4,True,False,False,8,10.485281374238571,9.656854249492381,0.8284271247461898,2.831791000062367,0.35397387500779587,0
no_shaping:seed011:ID-PAIR-005:r05,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-005,seen_layout_unseen_pairs,15,5,True,False,False,8,10.485281374238571,9.656854249492381,0.8284271247461898,2.9027769960521255,0.3628471245065157,0
no_shaping:seed011:ID-PAIR-005:r06,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-005,seen_layout_unseen_pairs,15,6,True,False,False,8,10.485281374238571,9.656854249492381,0.8284271247461898,2.8888450033264235,0.36110562541580293,0
no_shaping:seed011:ID-PAIR-005:r07,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-005,seen_layout_unseen_pairs,15,7,True,False,False,8,10.485281374238571,9.656854249492381,0.8284271247461898,2.8727149983751588,0.35908937479689484,0
no_shaping:seed011:ID-PAIR-005:r08,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-005,seen_layout_unseen_pairs,15,8,True,False,False,8,10.485281374238571,9.656854249492381,0.8284271247461898,2.7686070061463397,0.34607587576829246,0
no_shaping:seed011:ID-PAIR-005:r09,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-005,seen_layout_unseen_pairs,15,9,True,False,False,8,10.485281374238571,9.656854249492381,0.8284271247461898,2.7963460015598685,0.34954325019498356,0
no_shaping:seed011:ID-PAIR-005:r10,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-005,seen_layout_unseen_pairs,15,10,True,False,False,8,10.485281374238571,9.656854249492381,0.8284271247461898,2.7082420092483517,0.33853025115604396,0
no_shaping:seed011:ID-PAIR-006:r01,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-006,seen_layout_unseen_pairs,15,1,True,False,False,8,10.899494936611667,8.65685424949238,2.2426406871192874,2.751164993242128,0.343895624155266,0
no_shaping:seed011:ID-PAIR-006:r02,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-006,seen_layout_unseen_pairs,15,2,True,False,False,8,10.899494936611667,8.65685424949238,2.2426406871192874,2.6970050021191128,0.3371256252648891,0
no_shaping:seed011:ID-PAIR-006:r03,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-006,seen_layout_unseen_pairs,15,3,True,False,False,8,10.899494936611667,8.65685424949238,2.2426406871192874,2.691657999093877,0.33645724988673464,0
no_shaping:seed011:ID-PAIR-006:r04,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-006,seen_layout_unseen_pairs,15,4,True,False,False,8,10.899494936611667,8.65685424949238,2.2426406871192874,2.703700003621634,0.33796250045270426,0
no_shaping:seed011:ID-PAIR-006:r05,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-006,seen_layout_unseen_pairs,15,5,True,False,False,8,10.899494936611667,8.65685424949238,2.2426406871192874,2.673399994819192,0.334174999352399,0
no_shaping:seed011:ID-PAIR-006:r06,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-006,seen_layout_unseen_pairs,15,6,True,False,False,8,10.899494936611667,8.65685424949238,2.2426406871192874,2.8000060046906583,0.3500007505863323,0
no_shaping:seed011:ID-PAIR-006:r07,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-006,seen_layout_unseen_pairs,15,7,True,False,False,8,10.899494936611667,8.65685424949238,2.2426406871192874,2.7371469914214686,0.34214337392768357,0
no_shaping:seed011:ID-PAIR-006:r08,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-006,seen_layout_unseen_pairs,15,8,True,False,False,8,10.899494936611667,8.65685424949238,2.2426406871192874,2.8295230004005134,0.3536903750500642,0
no_shaping:seed011:ID-PAIR-006:r09,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-006,seen_layout_unseen_pairs,15,9,True,False,False,8,10.899494936611667,8.65685424949238,2.2426406871192874,2.784550997603219,0.3480688747004024,0
no_shaping:seed011:ID-PAIR-006:r10,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-006,seen_layout_unseen_pairs,15,10,True,False,False,8,10.899494936611667,8.65685424949238,2.2426406871192874,2.810290996421827,0.3512863745527284,0
no_shaping:seed011:ID-PAIR-007:r01,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-007,seen_layout_unseen_pairs,15,1,True,False,False,6,6.82842712474619,6.82842712474619,0.0,2.093082992359996,0.34884716539333266,0
no_shaping:seed011:ID-PAIR-007:r02,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-007,seen_layout_unseen_pairs,15,2,True,False,False,6,6.82842712474619,6.82842712474619,0.0,2.1202049974817783,0.3533674995802964,0
no_shaping:seed011:ID-PAIR-007:r03,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-007,seen_layout_unseen_pairs,15,3,True,False,False,6,6.82842712474619,6.82842712474619,0.0,2.0683769944298547,0.34472949907164246,0
no_shaping:seed011:ID-PAIR-007:r04,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-007,seen_layout_unseen_pairs,15,4,True,False,False,6,6.82842712474619,6.82842712474619,0.0,2.1762779979326297,0.3627129996554383,0
no_shaping:seed011:ID-PAIR-007:r05,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-007,seen_layout_unseen_pairs,15,5,True,False,False,6,6.82842712474619,6.82842712474619,0.0,2.128637996065663,0.3547729993442772,0
no_shaping:seed011:ID-PAIR-007:r06,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-007,seen_layout_unseen_pairs,15,6,True,False,False,6,6.82842712474619,6.82842712474619,0.0,2.0414919963513967,0.34024866605856613,0
no_shaping:seed011:ID-PAIR-007:r07,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-007,seen_layout_unseen_pairs,15,7,True,False,False,6,6.82842712474619,6.82842712474619,0.0,2.016299000388244,0.3360498333980407,0
no_shaping:seed011:ID-PAIR-007:r08,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-007,seen_layout_unseen_pairs,15,8,True,False,False,6,6.82842712474619,6.82842712474619,0.0,2.025917998253135,0.3376529997088558,0
no_shaping:seed011:ID-PAIR-007:r09,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-007,seen_layout_unseen_pairs,15,9,True,False,False,6,6.82842712474619,6.82842712474619,0.0,2.0674010047514457,0.344566834125241,0
no_shaping:seed011:ID-PAIR-007:r10,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-007,seen_layout_unseen_pairs,15,10,True,False,False,6,6.82842712474619,6.82842712474619,0.0,2.0662789975176565,0.34437983291960944,0
no_shaping:seed011:ID-PAIR-008:r01,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-008,seen_layout_unseen_pairs,15,1,True,False,False,12,14.899494936611667,14.071067811865476,0.8284271247461916,4.314074998546857,0.3595062498789048,0
no_shaping:seed011:ID-PAIR-008:r02,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-008,seen_layout_unseen_pairs,15,2,True,False,False,12,14.899494936611667,14.071067811865476,0.8284271247461916,4.116618994885357,0.3430515829071131,0
no_shaping:seed011:ID-PAIR-008:r03,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-008,seen_layout_unseen_pairs,15,3,True,False,False,12,14.899494936611667,14.071067811865476,0.8284271247461916,4.1900930082192644,0.34917441735160537,0
no_shaping:seed011:ID-PAIR-008:r04,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-008,seen_layout_unseen_pairs,15,4,True,False,False,12,14.899494936611667,14.071067811865476,0.8284271247461916,4.167683997366112,0.34730699978050933,0
no_shaping:seed011:ID-PAIR-008:r05,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-008,seen_layout_unseen_pairs,15,5,True,False,False,12,14.899494936611667,14.071067811865476,0.8284271247461916,4.166946004261263,0.3472455003551052,0
no_shaping:seed011:ID-PAIR-008:r06,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-008,seen_layout_unseen_pairs,15,6,True,False,False,12,14.899494936611667,14.071067811865476,0.8284271247461916,4.099820998817449,0.34165174990145414,0
no_shaping:seed011:ID-PAIR-008:r07,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-008,seen_layout_unseen_pairs,15,7,True,False,False,12,14.899494936611667,14.071067811865476,0.8284271247461916,4.277198993804632,0.3564332494837193,0
no_shaping:seed011:ID-PAIR-008:r08,2e130a16ba1c423147001c24eea3984a2dace2eb31695969297f0585be6091ec,no_shaping,11,ID-PAIR-008,seen_layout_unseen_pairs,15,8,True,False,False,12,14.899494936611667,14.071067811865476,0.8284271247461916,4.1196909951395355,0.3433075829282946,0
