run_id,scenario_id,split,grid_size,planner,repetition,event_index,change_step,change_reason,planning_time_ms,reaction_time_ms,node_expansions,pre_change_optimal_cost,post_change_optimal_cost,optimal_cost_delta,extra_optimal_cost,recovery_steps,post_change_success
REAL-MOVING-016:dijkstra:r06,REAL-MOVING-016,moving_obstacles_period_4,15,dijkstra,6,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.3548499998942134,0.3548499998942134,50,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-016:dijkstra:r07,REAL-MOVING-016,moving_obstacles_period_4,15,dijkstra,7,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.3517659997669398,0.3517659997669398,50,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-016:dijkstra:r08,REAL-MOVING-016,moving_obstacles_period_4,15,dijkstra,8,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.35316499997861683,0.35316499997861683,50,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-016:dijkstra:r09,REAL-MOVING-016,moving_obstacles_period_4,15,dijkstra,9,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.3615179994085338,0.3615179994085338,50,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-016:dijkstra:r10,REAL-MOVING-016,moving_obstacles_period_4,15,dijkstra,10,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.36344199997984106,0.36344199997984106,50,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-016:dstar_lite:r01,REAL-MOVING-016,moving_obstacles_period_4,15,dstar_lite,1,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.2279700001963647,0.2279700001963647,0,3.82842712474619,3.82842712474619,0.0,0.0,0,True
REAL-MOVING-016:dstar_lite:r02,REAL-MOVING-016,moving_obstacles_period_4,15,dstar_lite,2,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.206826999601617,0.206826999601617,0,3.82842712474619,3.82842712474619,0.0,0.0,0,True
REAL-MOVING-016:dstar_lite:r03,REAL-MOVING-016,moving_obstacles_period_4,15,dstar_lite,3,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.22379300025932025,0.22379300025932025,0,3.82842712474619,3.82842712474619,0.0,0.0,0,True
REAL-MOVING-016:dstar_lite:r04,REAL-MOVING-016,moving_obstacles_period_4,15,dstar_lite,4,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.20486900029936805,0.20486900029936805,0,3.82842712474619,3.82842712474619,0.0,0.0,0,True
REAL-MOVING-016:dstar_lite:r05,REAL-MOVING-016,moving_obstacles_period_4,15,dstar_lite,5,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.2096819998769206,0.2096819998769206,0,3.82842712474619,3.82842712474619,0.0,0.0,0,True
REAL-MOVING-016:dstar_lite:r06,REAL-MOVING-016,moving_obstacles_period_4,15,dstar_lite,6,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.21907999962422764,0.21907999962422764,0,3.82842712474619,3.82842712474619,0.0,0.0,0,True
REAL-MOVING-016:dstar_lite:r07,REAL-MOVING-016,moving_obstacles_period_4,15,dstar_lite,7,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.2347429999645101,0.2347429999645101,0,3.82842712474619,3.82842712474619,0.0,0.0,0,True
REAL-MOVING-016:dstar_lite:r08,REAL-MOVING-016,moving_obstacles_period_4,15,dstar_lite,8,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.2072890001727501,0.2072890001727501,0,3.82842712474619,3.82842712474619,0.0,0.0,0,True
REAL-MOVING-016:dstar_lite:r09,REAL-MOVING-016,moving_obstacles_period_4,15,dstar_lite,9,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.20862200017290888,0.20862200017290888,0,3.82842712474619,3.82842712474619,0.0,0.0,0,True
REAL-MOVING-016:dstar_lite:r10,REAL-MOVING-016,moving_obstacles_period_4,15,dstar_lite,10,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.20590900021488778,0.20590900021488778,0,3.82842712474619,3.82842712474619,0.0,0.0,0,True
REAL-MOVING-017:astar:r01,REAL-MOVING-017,moving_obstacles_period_4,15,astar,1,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.02160700023523532,0.02160700023523532,2,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-MOVING-017:astar:r02,REAL-MOVING-017,moving_obstacles_period_4,15,astar,2,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.020207000488881022,0.020207000488881022,2,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-MOVING-017:astar:r03,REAL-MOVING-017,moving_obstacles_period_4,15,astar,3,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.020388000848470256,0.020388000848470256,2,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-MOVING-017:astar:r04,REAL-MOVING-017,moving_obstacles_period_4,15,astar,4,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.019568000425351784,0.019568000425351784,2,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-MOVING-017:astar:r05,REAL-MOVING-017,moving_obstacles_period_4,15,astar,5,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.019652999981190078,0.019652999981190078,2,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-MOVING-017:astar:r06,REAL-MOVING-017,moving_obstacles_period_4,15,astar,6,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.020047000361955725,0.020047000361955725,2,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-MOVING-017:astar:r07,REAL-MOVING-017,moving_obstacles_period_4,15,astar,7,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.01966399941011332,0.01966399941011332,2,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-MOVING-017:astar:r08,REAL-MOVING-017,moving_obstacles_period_4,15,astar,8,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.019679000615724362,0.019679000615724362,2,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-MOVING-017:astar:r09,REAL-MOVING-017,moving_obstacles_period_4,15,astar,9,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.02027000027737813,0.02027000027737813,2,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-MOVING-017:astar:r10,REAL-MOVING-017,moving_obstacles_period_4,15,astar,10,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.019779000467678998,0.019779000467678998,2,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-MOVING-017:dijkstra:r01,REAL-MOVING-017,moving_obstacles_period_4,15,dijkstra,1,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.0505620000694762,0.0505620000694762,6,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-MOVING-017:dijkstra:r02,REAL-MOVING-017,moving_obstacles_period_4,15,dijkstra,2,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.04363999960332876,0.04363999960332876,6,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-MOVING-017:dijkstra:r03,REAL-MOVING-017,moving_obstacles_period_4,15,dijkstra,3,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.04301100034354022,0.04301100034354022,6,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-MOVING-017:dijkstra:r04,REAL-MOVING-017,moving_obstacles_period_4,15,dijkstra,4,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.04328199975134339,0.04328199975134339,6,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-MOVING-017:dijkstra:r05,REAL-MOVING-017,moving_obstacles_period_4,15,dijkstra,5,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.04385800002637552,0.04385800002637552,6,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-MOVING-017:dijkstra:r06,REAL-MOVING-017,moving_obstacles_period_4,15,dijkstra,6,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.043185999857087154,0.043185999857087154,6,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-MOVING-017:dijkstra:r07,REAL-MOVING-017,moving_obstacles_period_4,15,dijkstra,7,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.04418400021677371,0.04418400021677371,6,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-MOVING-017:dijkstra:r08,REAL-MOVING-017,moving_obstacles_period_4,15,dijkstra,8,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.04361199989943998,0.04361199989943998,6,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-MOVING-017:dijkstra:r09,REAL-MOVING-017,moving_obstacles_period_4,15,dijkstra,9,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.049266000132774934,0.049266000132774934,6,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-MOVING-017:dijkstra:r10,REAL-MOVING-017,moving_obstacles_period_4,15,dijkstra,10,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.0434300000051735,0.0434300000051735,6,1.4142135623730951,1.4142135623730951,0.0,0.0,0,True
REAL-MOVING-017:dstar_lite:r01,REAL-MOVING-017,moving_obstacles_period_4,15,dstar_lite,1,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.188428000001295,0.188428000001295,0,1.0,1.0,0.0,0.0,0,True
REAL-MOVING-017:dstar_lite:r02,REAL-MOVING-017,moving_obstacles_period_4,15,dstar_lite,2,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.18581700078357244,0.18581700078357244,0,1.0,1.0,0.0,0.0,0,True
REAL-MOVING-017:dstar_lite:r03,REAL-MOVING-017,moving_obstacles_period_4,15,dstar_lite,3,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.1863469997260836,0.1863469997260836,0,1.0,1.0,0.0,0.0,0,True
REAL-MOVING-017:dstar_lite:r04,REAL-MOVING-017,moving_obstacles_period_4,15,dstar_lite,4,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.18586599981063046,0.18586599981063046,0,1.0,1.0,0.0,0.0,0,True
REAL-MOVING-017:dstar_lite:r05,REAL-MOVING-017,moving_obstacles_period_4,15,dstar_lite,5,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.18892400021286448,0.18892400021286448,0,1.0,1.0,0.0,0.0,0,True
REAL-MOVING-017:dstar_lite:r06,REAL-MOVING-017,moving_obstacles_period_4,15,dstar_lite,6,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.19305000023450702,0.19305000023450702,0,1.0,1.0,0.0,0.0,0,True
REAL-MOVING-017:dstar_lite:r07,REAL-MOVING-017,moving_obstacles_period_4,15,dstar_lite,7,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.1981209998120903,0.1981209998120903,0,1.0,1.0,0.0,0.0,0,True
REAL-MOVING-017:dstar_lite:r08,REAL-MOVING-017,moving_obstacles_period_4,15,dstar_lite,8,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.20006100021419115,0.20006100021419115,0,1.0,1.0,0.0,0.0,0,True
REAL-MOVING-017:dstar_lite:r09,REAL-MOVING-017,moving_obstacles_period_4,15,dstar_lite,9,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.19021600019186735,0.19021600019186735,0,1.0,1.0,0.0,0.0,0,True
REAL-MOVING-017:dstar_lite:r10,REAL-MOVING-017,moving_obstacles_period_4,15,dstar_lite,10,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.1866570000856882,0.1866570000856882,0,1.0,1.0,0.0,0.0,0,True
REAL-MOVING-018:astar:r01,REAL-MOVING-018,moving_obstacles_period_4,15,astar,1,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.044126999455329496,0.044126999455329496,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:astar:r02,REAL-MOVING-018,moving_obstacles_period_4,15,astar,2,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.044411000089894515,0.044411000089894515,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:astar:r03,REAL-MOVING-018,moving_obstacles_period_4,15,astar,3,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.04348900074546691,0.04348900074546691,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:astar:r04,REAL-MOVING-018,moving_obstacles_period_4,15,astar,4,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.04390499998407904,0.04390499998407904,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:astar:r05,REAL-MOVING-018,moving_obstacles_period_4,15,astar,5,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.042410999412823,0.042410999412823,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:astar:r06,REAL-MOVING-018,moving_obstacles_period_4,15,astar,6,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.0430350000897306,0.0430350000897306,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:astar:r07,REAL-MOVING-018,moving_obstacles_period_4,15,astar,7,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.04282299960323144,0.04282299960323144,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:astar:r08,REAL-MOVING-018,moving_obstacles_period_4,15,astar,8,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.042843000301218126,0.042843000301218126,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:astar:r09,REAL-MOVING-018,moving_obstacles_period_4,15,astar,9,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.04252700000506593,0.04252700000506593,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:astar:r10,REAL-MOVING-018,moving_obstacles_period_4,15,astar,10,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.043353999899409246,0.043353999899409246,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:dijkstra:r01,REAL-MOVING-018,moving_obstacles_period_4,15,dijkstra,1,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.35939600002166117,0.35939600002166117,50,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:dijkstra:r02,REAL-MOVING-018,moving_obstacles_period_4,15,dijkstra,2,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.35694199959834805,0.35694199959834805,50,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:dijkstra:r03,REAL-MOVING-018,moving_obstacles_period_4,15,dijkstra,3,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.3696000003401423,0.3696000003401423,50,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:dijkstra:r04,REAL-MOVING-018,moving_obstacles_period_4,15,dijkstra,4,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.3614960005506873,0.3614960005506873,50,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:dijkstra:r05,REAL-MOVING-018,moving_obstacles_period_4,15,dijkstra,5,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.37019499995949445,0.37019499995949445,50,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:dijkstra:r06,REAL-MOVING-018,moving_obstacles_period_4,15,dijkstra,6,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.3575509999791393,0.3575509999791393,50,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:dijkstra:r07,REAL-MOVING-018,moving_obstacles_period_4,15,dijkstra,7,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.3601529997467878,0.3601529997467878,50,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:dijkstra:r08,REAL-MOVING-018,moving_obstacles_period_4,15,dijkstra,8,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.35624300016934285,0.35624300016934285,50,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:dijkstra:r09,REAL-MOVING-018,moving_obstacles_period_4,15,dijkstra,9,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.3503540001474903,0.3503540001474903,50,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:dijkstra:r10,REAL-MOVING-018,moving_obstacles_period_4,15,dijkstra,10,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.34959700042236364,0.34959700042236364,50,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:dstar_lite:r01,REAL-MOVING-018,moving_obstacles_period_4,15,dstar_lite,1,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.20323799981269985,0.20323799981269985,0,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:dstar_lite:r02,REAL-MOVING-018,moving_obstacles_period_4,15,dstar_lite,2,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.19809700006589992,0.19809700006589992,0,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:dstar_lite:r03,REAL-MOVING-018,moving_obstacles_period_4,15,dstar_lite,3,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.22699399960401934,0.22699399960401934,0,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:dstar_lite:r04,REAL-MOVING-018,moving_obstacles_period_4,15,dstar_lite,4,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.19344999964232557,0.19344999964232557,0,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:dstar_lite:r05,REAL-MOVING-018,moving_obstacles_period_4,15,dstar_lite,5,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.20142699941061437,0.20142699941061437,0,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:dstar_lite:r06,REAL-MOVING-018,moving_obstacles_period_4,15,dstar_lite,6,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.19182100004400127,0.19182100004400127,0,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:dstar_lite:r07,REAL-MOVING-018,moving_obstacles_period_4,15,dstar_lite,7,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.20778100042662118,0.20778100042662118,0,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:dstar_lite:r08,REAL-MOVING-018,moving_obstacles_period_4,15,dstar_lite,8,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.19692200021381723,0.19692200021381723,0,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:dstar_lite:r09,REAL-MOVING-018,moving_obstacles_period_4,15,dstar_lite,9,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.19354100004420616,0.19354100004420616,0,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-018:dstar_lite:r10,REAL-MOVING-018,moving_obstacles_period_4,15,dstar_lite,10,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.19835700004477985,0.19835700004477985,0,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-019:astar:r01,REAL-MOVING-019,moving_obstacles_period_4,15,astar,1,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.09099799990508473,0.09099799990508473,8,9.899494936611667,9.899494936611667,0.0,0.0,0,True
REAL-MOVING-019:astar:r01,REAL-MOVING-019,moving_obstacles_period_4,15,astar,1,2,8,"dynamic_change:[(3, 4), (3, 5), (8, 10), (9, 10)]",0.043668000216712244,0.043668000216712244,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-019:astar:r02,REAL-MOVING-019,moving_obstacles_period_4,15,astar,2,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.08935400001064409,0.08935400001064409,8,9.899494936611667,9.899494936611667,0.0,0.0,0,True
REAL-MOVING-019:astar:r02,REAL-MOVING-019,moving_obstacles_period_4,15,astar,2,2,8,"dynamic_change:[(3, 4), (3, 5), (8, 10), (9, 10)]",0.050829999963752925,0.050829999963752925,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-019:astar:r03,REAL-MOVING-019,moving_obstacles_period_4,15,astar,3,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.08977400011644932,0.08977400011644932,8,9.899494936611667,9.899494936611667,0.0,0.0,0,True
REAL-MOVING-019:astar:r03,REAL-MOVING-019,moving_obstacles_period_4,15,astar,3,2,8,"dynamic_change:[(3, 4), (3, 5), (8, 10), (9, 10)]",0.04134400023758644,0.04134400023758644,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-019:astar:r04,REAL-MOVING-019,moving_obstacles_period_4,15,astar,4,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.08920699929149123,0.08920699929149123,8,9.899494936611667,9.899494936611667,0.0,0.0,0,True
REAL-MOVING-019:astar:r04,REAL-MOVING-019,moving_obstacles_period_4,15,astar,4,2,8,"dynamic_change:[(3, 4), (3, 5), (8, 10), (9, 10)]",0.042270000449207146,0.042270000449207146,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-019:astar:r05,REAL-MOVING-019,moving_obstacles_period_4,15,astar,5,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.08891300058166962,0.08891300058166962,8,9.899494936611667,9.899494936611667,0.0,0.0,0,True
REAL-MOVING-019:astar:r05,REAL-MOVING-019,moving_obstacles_period_4,15,astar,5,2,8,"dynamic_change:[(3, 4), (3, 5), (8, 10), (9, 10)]",0.041584999962651636,0.041584999962651636,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-019:astar:r06,REAL-MOVING-019,moving_obstacles_period_4,15,astar,6,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.0888699996721698,0.0888699996721698,8,9.899494936611667,9.899494936611667,0.0,0.0,0,True
REAL-MOVING-019:astar:r06,REAL-MOVING-019,moving_obstacles_period_4,15,astar,6,2,8,"dynamic_change:[(3, 4), (3, 5), (8, 10), (9, 10)]",0.04193600034341216,0.04193600034341216,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-019:astar:r07,REAL-MOVING-019,moving_obstacles_period_4,15,astar,7,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.08968399924924597,0.08968399924924597,8,9.899494936611667,9.899494936611667,0.0,0.0,0,True
REAL-MOVING-019:astar:r07,REAL-MOVING-019,moving_obstacles_period_4,15,astar,7,2,8,"dynamic_change:[(3, 4), (3, 5), (8, 10), (9, 10)]",0.042300999666622374,0.042300999666622374,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-019:astar:r08,REAL-MOVING-019,moving_obstacles_period_4,15,astar,8,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.0944440007515368,0.0944440007515368,8,9.899494936611667,9.899494936611667,0.0,0.0,0,True
REAL-MOVING-019:astar:r08,REAL-MOVING-019,moving_obstacles_period_4,15,astar,8,2,8,"dynamic_change:[(3, 4), (3, 5), (8, 10), (9, 10)]",0.04193899985693861,0.04193899985693861,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-019:astar:r09,REAL-MOVING-019,moving_obstacles_period_4,15,astar,9,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.08790300034888787,0.08790300034888787,8,9.899494936611667,9.899494936611667,0.0,0.0,0,True
REAL-MOVING-019:astar:r09,REAL-MOVING-019,moving_obstacles_period_4,15,astar,9,2,8,"dynamic_change:[(3, 4), (3, 5), (8, 10), (9, 10)]",0.0418760000684415,0.0418760000684415,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-019:astar:r10,REAL-MOVING-019,moving_obstacles_period_4,15,astar,10,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",0.08800799969321815,0.08800799969321815,8,9.899494936611667,9.899494936611667,0.0,0.0,0,True
REAL-MOVING-019:astar:r10,REAL-MOVING-019,moving_obstacles_period_4,15,astar,10,2,8,"dynamic_change:[(3, 4), (3, 5), (8, 10), (9, 10)]",0.04192199958197307,0.04192199958197307,4,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-019:dijkstra:r01,REAL-MOVING-019,moving_obstacles_period_4,15,dijkstra,1,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",1.402008000695787,1.402008000695787,206,9.899494936611667,9.899494936611667,0.0,0.0,0,True
REAL-MOVING-019:dijkstra:r01,REAL-MOVING-019,moving_obstacles_period_4,15,dijkstra,1,2,8,"dynamic_change:[(3, 4), (3, 5), (8, 10), (9, 10)]",0.32212099995376775,0.32212099995376775,48,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-019:dijkstra:r02,REAL-MOVING-019,moving_obstacles_period_4,15,dijkstra,2,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",1.3980260000607814,1.3980260000607814,206,9.899494936611667,9.899494936611667,0.0,0.0,0,True
REAL-MOVING-019:dijkstra:r02,REAL-MOVING-019,moving_obstacles_period_4,15,dijkstra,2,2,8,"dynamic_change:[(3, 4), (3, 5), (8, 10), (9, 10)]",0.32075299986900063,0.32075299986900063,48,4.242640687119286,4.242640687119286,0.0,0.0,0,True
REAL-MOVING-019:dijkstra:r03,REAL-MOVING-019,moving_obstacles_period_4,15,dijkstra,3,1,4,"dynamic_change:[(3, 3), (3, 4), (7, 10), (8, 10)]",1.404000000547967,1.404000000547967,206,9.899494936611667,9.899494936611667,0.0,0.0,0,True
