scenario_id,mode,grid_size,route_bucket,success,failure_label,immediate_invalid_action_crash,invalid_action_crash,collision,timeout,two_cell_oscillation,longer_loop,excessive_detour,decisions,path_cost,initial_astar_cost,path_cost_gap,mean_decision_latency_ms,episode_budget,budget_to_astar_cost_ratio,repeated_cell_count,dynamic_event_count
EMPTY-G075-R025-diagonal,posthoc_masked,75,empty,True,success,False,False,False,False,False,False,False,18,25.45584412271572,25.45584412271572,0.0,0.056983327441331416,102,4.006938426723767,0,0
EMPTY-G075-R025-goal_opposing,original,75,empty,True,success,False,False,False,False,False,False,False,18,25.45584412271572,25.45584412271572,0.0,0.7951333342740933,102,4.006938426723767,0,0
EMPTY-G075-R025-goal_opposing,posthoc_masked,75,empty,True,success,False,False,False,False,False,False,False,18,25.45584412271572,25.45584412271572,0.0,0.04102220474224952,102,4.006938426723767,0,0
EMPTY-G075-R050-horizontal,original,75,empty,False,two_cell_oscillation,False,False,False,True,True,True,True,148,,37.0,,0.7938412159706492,148,4.0,104,0
EMPTY-G075-R050-horizontal,posthoc_masked,75,empty,False,two_cell_oscillation,False,False,False,True,True,True,True,148,,37.0,,0.04052837549180195,148,4.0,104,0
EMPTY-G075-R050-vertical,original,75,empty,False,collision,False,True,True,False,False,False,False,38,,37.0,,0.5790079043148771,148,4.0,1,0
EMPTY-G075-R050-vertical,posthoc_masked,75,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,148,,37.0,,0.04006553884922854,148,4.0,98,0
EMPTY-G075-R050-diagonal,original,75,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,210,,52.32590180780449,,0.5613952331865827,210,4.013308758085812,162,0
EMPTY-G075-R050-diagonal,posthoc_masked,75,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,210,,52.32590180780449,,0.04535952716001442,210,4.013308758085812,162,0
EMPTY-G075-R050-goal_opposing,original,75,empty,True,success,False,False,False,False,False,False,False,42,57.740115370177584,52.32590180780449,5.414213562373092,0.6499333345952133,210,4.013308758085812,0,0
EMPTY-G075-R050-goal_opposing,posthoc_masked,75,empty,True,success,False,False,False,False,False,False,False,42,57.740115370177584,52.32590180780449,5.414213562373092,0.048899998156619925,210,4.013308758085812,0,0
EMPTY-G075-R075-horizontal,original,75,empty,False,two_cell_oscillation,False,False,False,True,True,True,True,224,,56.0,,0.655213393786523,224,4.0,164,0
EMPTY-G075-R075-horizontal,posthoc_masked,75,empty,False,two_cell_oscillation,False,False,False,True,True,True,True,224,,56.0,,0.03937411124102904,224,4.0,164,0
EMPTY-G075-R075-vertical,original,75,empty,False,collision,False,True,True,False,False,False,False,38,,56.0,,0.8176500038979085,224,4.0,1,0
EMPTY-G075-R075-vertical,posthoc_masked,75,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,224,,56.0,,0.04672142313211225,224,4.0,165,0
EMPTY-G075-R075-diagonal,original,75,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,317,,79.19595949289325,,1.2704605715531467,317,4.0027294577881385,249,0
EMPTY-G075-R075-diagonal,posthoc_masked,75,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,317,,79.19595949289325,,0.06649495037830778,317,4.0027294577881385,249,0
EMPTY-G075-R075-goal_opposing,original,75,empty,True,success,False,False,False,False,False,False,False,65,89.43860018001253,79.19595949289325,10.242640687119277,0.6517430695776756,317,4.0027294577881385,0,0
EMPTY-G075-R075-goal_opposing,posthoc_masked,75,empty,True,success,False,False,False,False,False,False,False,65,89.43860018001253,79.19595949289325,10.242640687119277,0.04085845385606472,317,4.0027294577881385,0,0
EMPTY-G075-R100-horizontal,original,75,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,296,,74.0,,0.7007486474813541,296,4.0,266,0
EMPTY-G075-R100-horizontal,posthoc_masked,75,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,296,,74.0,,0.03927499936843241,296,4.0,266,0
EMPTY-G075-R100-vertical,original,75,empty,False,collision,False,True,True,False,False,False,False,38,,74.0,,0.6356105226778278,296,4.0,1,0
EMPTY-G075-R100-vertical,posthoc_masked,75,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,296,,74.0,,0.044331755300329345,296,4.0,231,0
EMPTY-G075-R100-diagonal,original,75,empty,True,success,False,False,False,False,False,False,False,78,110.30865786510128,104.65180361560891,5.656854249492369,0.7326371836452148,419,4.003753261042753,0,0
EMPTY-G075-R100-diagonal,posthoc_masked,75,empty,True,success,False,False,False,False,False,False,False,78,110.30865786510128,104.65180361560891,5.656854249492369,0.04271282038340966,419,4.003753261042753,0,0
EMPTY-G075-R100-goal_opposing,original,75,empty,False,collision,False,True,True,False,False,False,False,2,,103.23759005323582,,0.44344994239509106,413,4.000480830548554,1,0
EMPTY-G075-R100-goal_opposing,posthoc_masked,75,empty,True,success,False,False,False,False,False,False,False,85,116.89444430272819,103.23759005323582,13.656854249492369,0.04019882420406622,413,4.000480830548554,0,0
EMPTY-G100-R025-horizontal,original,100,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,100,,25.0,,0.6904929946176708,100,4.0,68,0
EMPTY-G100-R025-horizontal,posthoc_masked,100,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,100,,25.0,,0.04213099600747228,100,4.0,68,0
EMPTY-G100-R025-vertical,original,100,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,100,,25.0,,0.45418499736115336,100,4.0,62,0
EMPTY-G100-R025-vertical,posthoc_masked,100,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,100,,25.0,,0.04375399788841605,100,4.0,62,0
EMPTY-G100-R025-diagonal,original,100,empty,True,success,False,False,False,False,False,False,False,25,35.355339059327385,35.355339059327385,0.0,0.9351079864427447,142,4.016366517139589,0,0
EMPTY-G100-R025-diagonal,posthoc_masked,100,empty,True,success,False,False,False,False,False,False,False,25,35.355339059327385,35.355339059327385,0.0,0.06781999953091145,142,4.016366517139589,0,0
EMPTY-G100-R025-goal_opposing,original,100,empty,True,success,False,False,False,False,False,False,False,25,35.355339059327385,35.355339059327385,0.0,1.3326559914276004,142,4.016366517139589,0,0
EMPTY-G100-R025-goal_opposing,posthoc_masked,100,empty,True,success,False,False,False,False,False,False,False,25,35.355339059327385,35.355339059327385,0.0,0.05657198838889599,142,4.016366517139589,0,0
EMPTY-G100-R050-horizontal,original,100,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,200,,50.0,,0.8608704956714064,200,4.0,144,0
EMPTY-G100-R050-horizontal,posthoc_masked,100,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,200,,50.0,,0.03779849561396986,200,4.0,144,0
EMPTY-G100-R050-vertical,original,100,empty,False,collision,False,True,True,False,False,False,False,50,,50.0,,0.45540199847891927,200,4.0,1,0
EMPTY-G100-R050-vertical,posthoc_masked,100,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,200,,50.0,,0.04004550341051072,200,4.0,17,0
EMPTY-G100-R050-diagonal,original,100,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,283,,70.7106781186547,,0.5294745578183776,283,4.0022243815158625,223,0
EMPTY-G100-R050-diagonal,posthoc_masked,100,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,283,,70.7106781186547,,0.045575976516564407,283,4.0022243815158625,223,0
EMPTY-G100-R050-goal_opposing,original,100,empty,True,success,False,False,False,False,False,False,False,59,80.95331880577397,70.7106781186547,10.242640687119277,0.591218653056076,283,4.0022243815158625,0,0
EMPTY-G100-R050-goal_opposing,posthoc_masked,100,empty,True,success,False,False,False,False,False,False,False,59,80.95331880577397,70.7106781186547,10.242640687119277,0.03607626964922173,283,4.0022243815158625,0,0
EMPTY-G100-R075-horizontal,original,100,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,296,,74.0,,0.6944310809705859,296,4.0,265,0
EMPTY-G100-R075-horizontal,posthoc_masked,100,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,296,,74.0,,0.04028343765467808,296,4.0,265,0
EMPTY-G100-R075-vertical,original,100,empty,False,collision,False,True,True,False,False,False,False,50,,74.0,,0.82140400307253,296,4.0,1,0
EMPTY-G100-R075-vertical,posthoc_masked,100,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,296,,74.0,,0.07417060771478794,296,4.0,111,0
EMPTY-G100-R075-diagonal,original,100,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,419,,104.65180361560891,,1.4988668226839215,419,4.003753261042753,336,0
EMPTY-G100-R075-diagonal,posthoc_masked,100,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,419,,104.65180361560891,,0.0430083545236037,419,4.003753261042753,336,0
EMPTY-G100-R075-goal_opposing,original,100,empty,True,success,False,False,False,False,False,False,False,86,118.30865786510128,104.65180361560891,13.656854249492369,0.5491779099196888,419,4.003753261042753,0,0
EMPTY-G100-R075-goal_opposing,posthoc_masked,100,empty,True,success,False,False,False,False,False,False,False,86,118.30865786510128,104.65180361560891,13.656854249492369,0.04757674096888581,419,4.003753261042753,0,0
EMPTY-G100-R100-horizontal,original,100,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,396,,99.0,,0.5817818176118902,396,4.0,351,0
EMPTY-G100-R100-horizontal,posthoc_masked,100,empty,False,longer_repeated_loop,False,False,False,True,False,True,True,396,,99.0,,0.03832348415421115,396,4.0,351,0
EMPTY-G100-R100-vertical,original,100,empty,False,collision,False,True,True,False,False,False,False,50,,99.0,,0.5655520129948854,396,4.0,1,0
EMPTY-G100-R100-vertical,posthoc_masked,100,empty,False,two_cell_oscillation,False,False,False,True,True,True,True,396,,99.0,,0.03851338488407283,396,4.0,300,0
EMPTY-G100-R100-diagonal,original,100,empty,True,success,False,False,False,False,False,False,False,101,142.83556979968256,140.00714267493635,2.828427124746213,0.6696366333854523,561,4.006938426723771,0,0
EMPTY-G100-R100-diagonal,posthoc_masked,100,empty,True,success,False,False,False,False,False,False,False,101,142.83556979968256,140.00714267493635,2.828427124746213,0.039711870059444765,561,4.006938426723771,0,0
EMPTY-G100-R100-goal_opposing,original,100,empty,False,collision,False,True,True,False,False,False,False,2,,138.59292911256324,,0.38979994133114815,555,4.004533301617695,1,0
EMPTY-G100-R100-goal_opposing,posthoc_masked,100,empty,True,success,False,False,False,False,False,False,False,112,154.24978336205567,138.59292911256324,15.656854249492426,0.04065179278508627,555,4.004533301617695,0,0
